taxonID	scientificName	taxonomicStatus	acceptedNameUsage
https://id.biodiversity.org.au/instance/algae/20236667	Triceratium dubium Brightw.	nomenclatural synonym	Pseudictyota dubia (Brightw.) P.A.Sims & D.M.Williams
https://id.biodiversity.org.au/instance/algae/20236668	Odontella dubia (Brightw.) Cleve	nomenclatural synonym	Pseudictyota dubia (Brightw.) P.A.Sims & D.M.Williams
https://id.biodiversity.org.au/instance/algae/20236669	Biddulphia dubia (Brightw.) Cleve	nomenclatural synonym	Pseudictyota dubia (Brightw.) P.A.Sims & D.M.Williams
https://id.biodiversity.org.au/instance/algae/20232600	Navicula abrupta (W.Greg.) Donkin	nomenclatural synonym	Lyrella abrupta (W.Greg.) D.G.Mann
https://id.biodiversity.org.au/instance/algae/20232601	Navicula lyra var. abrupta W.Greg.	nomenclatural synonym	Lyrella abrupta (W.Greg.) D.G.Mann
https://id.biodiversity.org.au/instance/algae/20180238	Navicula hennedyi W.Sm.	nomenclatural synonym	Lyrella hennedyi (W.Sm.) Stickle & D.G.Mann
https://id.biodiversity.org.au/instance/algae/20232346	Navicula lyra Ehrenb.	nomenclatural synonym	Lyrella lyra (Ehrenb.) Karaeva
https://id.biodiversity.org.au/instance/algae/20232347	Navicula lyra f. typica H.Perag. & Perag.	taxonomic synonym	Lyrella lyra (Ehrenb.) Karaeva
https://id.biodiversity.org.au/instance/algae/20180248	Navicula sulcifera Hust.	nomenclatural synonym	Lyrella sulcifera (Hust.) Witkowski
https://id.biodiversity.org.au/instance/algae/20180467	Cocconeis binotata Grunow	nomenclatural synonym	Mastogloia binotata (Grunow) Cleve
https://id.biodiversity.org.au/instance/algae/20180470	Dickieia danseyi Thwaites	nomenclatural synonym	Mastogloia danseyi (Thwaites) Thwaites ex W.Sm.
https://id.biodiversity.org.au/instance/algae/20178402	Mastogloia elliptica var. danseyi (Thwaites) Cleve	nomenclatural synonym	Mastogloia danseyi (Thwaites) Thwaites ex W.Sm.
https://id.biodiversity.org.au/instance/algae/20180471	Frustulia elliptica C.Agardh	nomenclatural synonym	Mastogloia elliptica (C.Agardh) Cleve
https://id.biodiversity.org.au/instance/algae/20180982	Mastogloia braunii var. pumila Grunow	nomenclatural synonym	Mastogloia pumila (Grunow) Cleve
https://id.biodiversity.org.au/instance/algae/20215794	Amphora ostrearia Bréb. ex Kütz.	nomenclatural synonym	Tetramphora ostrearia (Bréb. ex Kütz.) Mereschk.
https://id.biodiversity.org.au/instance/algae/20180475	Navicula creuzburgensis Krasske	nomenclatural synonym	Frustulia creuzburgensis (Krasske) Hust.
https://id.biodiversity.org.au/instance/algae/20217766	Navicula rhomboides Ehrenb.	nomenclatural synonym	Frustulia rhomboides (Ehrenb.) De Toni
https://id.biodiversity.org.au/instance/algae/20217767	Vanheurckia rhomboides (Ehrenb.) Bréb.	nomenclatural synonym	Frustulia rhomboides (Ehrenb.) De Toni
https://id.biodiversity.org.au/instance/algae/20217394	Schizonema vulgare Thwaites	nomenclatural synonym	Frustulia vulgaris (Thwaites) De Toni
https://id.biodiversity.org.au/instance/algae/20217395	Vanheurckia vulgaris (Thwaites) Van Heurck	nomenclatural synonym	Frustulia vulgaris (Thwaites) De Toni
https://id.biodiversity.org.au/instance/algae/20217771	Frustulia vulgaris var. elliptica Hust.	taxonomic synonym	Frustulia vulgaris (Thwaites) De Toni
https://id.biodiversity.org.au/instance/algae/20180484	Amphora fontinalis Hust.	nomenclatural synonym	Halamphora fontinalis (Hust.) Levkov
https://id.biodiversity.org.au/instance/algae/20180485	Amphora granulata W.Greg.	nomenclatural synonym	Halamphora granulata (W.Greg.) Levkov
https://id.biodiversity.org.au/instance/algae/20180486	Amphora holsatica Hust.	nomenclatural synonym	Halamphora holsatica (Hust.) Levkov
https://id.biodiversity.org.au/instance/algae/20215774	Amphora hyalina Kütz.	nomenclatural synonym	Halamphora hyalina (Kütz.) Rimet & R.Jahn
https://id.biodiversity.org.au/instance/algae/20216010	Amphora veneta var. capitata E.Y.Haw.	taxonomic synonym	Halamphora oligotraphenta (Lange-Bert.) Levkov
