ID	rank	scientificName	uninomial	genus	specificEpithet	infraspecificEpithet	authorship	code	status
https://id.biodiversity.org.au/name/lichen/30023316	species	Parmentaria papillata (C.Knight) Shirley		Parmentaria	papillata		(C.Knight) Shirley	botanical	
https://id.biodiversity.org.au/name/lichen/30023342	species	Parmentaria plana (C.Knight) Shirley		Parmentaria	plana		(C.Knight) Shirley	botanical	
https://id.biodiversity.org.au/name/lichen/30023327	species	Parmentaria pyrenastroides (C.Knight.) Müll.Arg.		Parmentaria	pyrenastroides		(C.Knight.) Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30023326	species	Parmentaria ravenelii (Tuck.) Müll.Arg.		Parmentaria	ravenelii		(Tuck.) Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30020963	species	Parmentaria subastroidea Müll.Arg.		Parmentaria	subastroidea		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30020948	variety	Parmentaria subastroidea var. subsimplex Müll.Arg.		Parmentaria	subastroidea	subsimplex	Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30020952	species	Parmentaria subplana (C.Knight) Müll.Arg.		Parmentaria	subplana		(C.Knight) Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30023337	species	Parmentaria subumbilicata (C.Knight) Müll.Arg.		Parmentaria	subumbilicata		(C.Knight) Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30020958	species	Parmentaria toowoombensis Müll.Arg.		Parmentaria	toowoombensis		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30023344	species	Parmentaria umbilicata (C.Knight) Shirley		Parmentaria	umbilicata		(C.Knight) Shirley	botanical	
https://id.biodiversity.org.au/name/lichen/30021747	genus	Parmosticta Nyl.	Parmosticta				Nyl.	botanical	
https://id.biodiversity.org.au/name/lichen/30021746	species	Parmosticta purpurascens Stirt.		Parmosticta	purpurascens		Stirt.	botanical	
https://id.biodiversity.org.au/name/lichen/30023189	species	Parmosticta rubrina Stirt.		Parmosticta	rubrina		Stirt.	botanical	
https://id.biodiversity.org.au/name/lichen/30018798	genus	Parmotrema A.Massal.	Parmotrema				A.Massal.	botanical	
https://id.biodiversity.org.au/name/lichen/30018799	species	Parmotrema acrotrychum (Kurok.) Streimann		Parmotrema	acrotrychum		(Kurok.) Streimann	botanical	
https://id.biodiversity.org.au/name/lichen/30018800	species	Parmotrema adspersum (Vain.) Elix		Parmotrema	adspersum		(Vain.) Elix	botanical	
https://id.biodiversity.org.au/name/lichen/30018801	species	Parmotrema austrocetratum (Elix & J.Johnst.) Elix & J.Johnst.		Parmotrema	austrocetratum		(Elix & J.Johnst.) Elix & J.Johnst.	botanical	
https://id.biodiversity.org.au/name/lichen/30018802	species	Parmotrema austrosinense (Zahlbr.) Hale		Parmotrema	austrosinense		(Zahlbr.) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018803	species	Parmotrema cetratum (Ach.) Hale		Parmotrema	cetratum		(Ach.) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30022765	species	Parmotrema chinense (Osbeck) Hale & Ahti		Parmotrema	chinense		(Osbeck) Hale & Ahti	botanical	
https://id.biodiversity.org.au/name/lichen/30018804	species	Parmotrema circinatum Elix & R.W.Rogers		Parmotrema	circinatum		Elix & R.W.Rogers	botanical	
https://id.biodiversity.org.au/name/lichen/30018805	species	Parmotrema clavuliferum (Räsänen) Streimann		Parmotrema	clavuliferum		(Räsänen) Streimann	botanical	
https://id.biodiversity.org.au/name/lichen/30018806	species	Parmotrema consors (Nyl.) Krog & Swinscow		Parmotrema	consors		(Nyl.) Krog & Swinscow	botanical	
https://id.biodiversity.org.au/name/lichen/30018807	species	Parmotrema convolutum Elix & J.Johnst.		Parmotrema	convolutum		Elix & J.Johnst.	botanical	
https://id.biodiversity.org.au/name/lichen/30018808	species	Parmotrema cooperi (J.Steiner & Zahlbr.) Sérus.		Parmotrema	cooperi		(J.Steiner & Zahlbr.) Sérus.	botanical	
https://id.biodiversity.org.au/name/lichen/30018809	species	Parmotrema crinitoides C.J.Wei		Parmotrema	crinitoides		C.J.Wei	botanical	
https://id.biodiversity.org.au/name/lichen/30018810	species	Parmotrema crinitum (Ach.) M.Choisy		Parmotrema	crinitum		(Ach.) M.Choisy	botanical	
https://id.biodiversity.org.au/name/lichen/30018811	species	Parmotrema cristiferum (Taylor) Hale		Parmotrema	cristiferum		(Taylor) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018813	species	Parmotrema defectum (Hale) Hale		Parmotrema	defectum		(Hale) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018812	species	Parmotrema demethylmicrophyllinicum Elix		Parmotrema	demethylmicrophyllinicum		Elix	botanical	
https://id.biodiversity.org.au/name/lichen/30018814	species	Parmotrema dilatatum (Vain.) Hale		Parmotrema	dilatatum		(Vain.) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018815	species	Parmotrema eciliatum (Nyl.) Hale		Parmotrema	eciliatum		(Nyl.) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018816	species	Parmotrema elacinulatum (Kurok.) Streimann		Parmotrema	elacinulatum		(Kurok.) Streimann	botanical	
https://id.biodiversity.org.au/name/lichen/30018817	species	Parmotrema erubescens (Stirt.) Krog & Swinscow		Parmotrema	erubescens		(Stirt.) Krog & Swinscow	botanical	
https://id.biodiversity.org.au/name/lichen/30018818	species	Parmotrema eurysacum (Hue) Hale		Parmotrema	eurysacum		(Hue) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018819	species	Parmotrema fasciculatum (Vain.) Hale		Parmotrema	fasciculatum		(Vain.) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018820	species	Parmotrema forsteri Elix & R.W.Rogers		Parmotrema	forsteri		Elix & R.W.Rogers	botanical	
https://id.biodiversity.org.au/name/lichen/30018821	species	Parmotrema gardneri (C.W.Dodge) Sérus.		Parmotrema	gardneri		(C.W.Dodge) Sérus.	botanical	
https://id.biodiversity.org.au/name/lichen/30018822	species	Parmotrema grayanum (Hue) Hale		Parmotrema	grayanum		(Hue) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018823	species	Parmotrema haitiense (Hale) Hale		Parmotrema	haitiense		(Hale) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018824	species	Parmotrema judithae Elix & J.Johnst.		Parmotrema	judithae		Elix & J.Johnst.	botanical	
https://id.biodiversity.org.au/name/lichen/30022790	species	Parmotrema leucosemothetum (Hue) Hale		Parmotrema	leucosemothetum		(Hue) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018825	species	Parmotrema lobulascens (Steiner) Hale		Parmotrema	lobulascens		(Steiner) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018826	species	Parmotrema maclayanum (Müll.Arg.) Hale		Parmotrema	maclayanum		(Müll.Arg.) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018827	species	Parmotrema mellissii (C.W.Dodge) Hale		Parmotrema	mellissii		(C.W.Dodge) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018828	species	Parmotrema merrillii (Vain.) Hale		Parmotrema	merrillii		(Vain.) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018829	species	Parmotrema neopustulatum Kurok.		Parmotrema	neopustulatum		Kurok.	botanical	
https://id.biodiversity.org.au/name/lichen/30018830	species	Parmotrema norsticticatum (G.N.Stevens) A.Crespo, Divakar & Elix		Parmotrema	norsticticatum		(G.N.Stevens) A.Crespo, Divakar & Elix	botanical	
https://id.biodiversity.org.au/name/lichen/30018831	species	Parmotrema ochrocrinitum Elix & J.Johnst.		Parmotrema	ochrocrinitum		Elix & J.Johnst.	botanical	
https://id.biodiversity.org.au/name/lichen/30018832	species	Parmotrema overeemii (Zahlbr.) Elix		Parmotrema	overeemii		(Zahlbr.) Elix	botanical	
https://id.biodiversity.org.au/name/lichen/30018833	species	Parmotrema paracrinitum Elix		Parmotrema	paracrinitum		Elix	botanical	
https://id.biodiversity.org.au/name/lichen/30018834	species	Parmotrema parahypotropum (W.L.Culb.) Hale		Parmotrema	parahypotropum		(W.L.Culb.) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018835	species	Parmotrema perlatum (Huds.) M.Choisy		Parmotrema	perlatum		(Huds.) M.Choisy	botanical	
https://id.biodiversity.org.au/name/lichen/30018836	species	Parmotrema permutatum (Stirt.) Hale		Parmotrema	permutatum		(Stirt.) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018837	species	Parmotrema pilosum (Stizenb.) Krog & Swinscow		Parmotrema	pilosum		(Stizenb.) Krog & Swinscow	botanical	
https://id.biodiversity.org.au/name/lichen/30018838	species	Parmotrema poolii (C.W.Dodge) Krog & Swinscow		Parmotrema	poolii		(C.W.Dodge) Krog & Swinscow	botanical	
https://id.biodiversity.org.au/name/lichen/30018839	species	Parmotrema praesorediosum (Nyl.) Hale		Parmotrema	praesorediosum		(Nyl.) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018840	species	Parmotrema pseudonilgherrense (Asahina) Hale		Parmotrema	pseudonilgherrense		(Asahina) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30022760	species	Parmotrema pustulatum (Elix & Bawingan) O.Blanco, A.Crespo, Divakar, Elix & Lumbsch		Parmotrema	pustulatum		(Elix & Bawingan) O.Blanco, A.Crespo, Divakar, Elix & Lumbsch	botanical	
https://id.biodiversity.org.au/name/lichen/30018841	species	Parmotrema queenslandense Elix		Parmotrema	queenslandense		Elix	botanical	
https://id.biodiversity.org.au/name/lichen/30018842	species	Parmotrema rampoddense (Nyl.) Hale		Parmotrema	rampoddense		(Nyl.) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018843	species	Parmotrema recipiendum (Nyl.) Hale		Parmotrema	recipiendum		(Nyl.) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018844	species	Parmotrema reparatum (Stirt.) O.Blanco, A.Crespo, Divakar, Elix & Lumbsch		Parmotrema	reparatum		(Stirt.) O.Blanco, A.Crespo, Divakar, Elix & Lumbsch	botanical	
https://id.biodiversity.org.au/name/lichen/30018845	species	Parmotrema reticulatum (Taylor) M.Choisy		Parmotrema	reticulatum		(Taylor) M.Choisy	botanical	
https://id.biodiversity.org.au/name/lichen/30018846	species	Parmotrema rimulosum (C.W.Dodge) Hale		Parmotrema	rimulosum		(C.W.Dodge) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018847	species	Parmotrema robustum (Degel.) Hale		Parmotrema	robustum		(Degel.) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018848	species	Parmotrema saccatilobum (Taylor) Hale		Parmotrema	saccatilobum		(Taylor) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018849	species	Parmotrema sancti-angelii (Lynge) Hale		Parmotrema	sancti-angelii		(Lynge) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018850	species	Parmotrema sticticum (Louwhoff & Elix) O.Blanco, A.Crespo, Divakar, Elix & Lumbsch		Parmotrema	sticticum		(Louwhoff & Elix) O.Blanco, A.Crespo, Divakar, Elix & Lumbsch	botanical	
https://id.biodiversity.org.au/name/lichen/30018851	species	Parmotrema subarnoldii (Abbayes) Hale		Parmotrema	subarnoldii		(Abbayes) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018852	species	Parmotrema subcaperatum (Kremp.) Hale		Parmotrema	subcaperatum		(Kremp.) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018853	species	Parmotrema sublatifolium (Zhao, Hsu & Sun) Wei		Parmotrema	sublatifolium		(Zhao, Hsu & Sun) Wei	botanical	
https://id.biodiversity.org.au/name/lichen/30022749	species	Parmotrema submerrillii Elix		Parmotrema	submerrillii		Elix	botanical	
https://id.biodiversity.org.au/name/lichen/30018854	species	Parmotrema subrugatum (Kremp.) Hale		Parmotrema	subrugatum		(Kremp.) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018855	species	Parmotrema subsumptum (Nyl.) Hale		Parmotrema	subsumptum		(Nyl.) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018856	species	Parmotrema subtinctorium (Zahlbr.) Hale		Parmotrema	subtinctorium		(Zahlbr.) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018857	species	Parmotrema sulphuratum (Nees & Flot.) Hale		Parmotrema	sulphuratum		(Nees & Flot.) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018858	species	Parmotrema tinctorum (Despr. ex Nyl.) Hale		Parmotrema	tinctorum		(Despr. ex Nyl.) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018859	species	Parmotrema ultralucens (Krog) Hale		Parmotrema	ultralucens		(Krog) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30018860	species	Parmotrema upretii Divakar		Parmotrema	upretii		Divakar	botanical	
https://id.biodiversity.org.au/name/lichen/30018861	species	Parmotrema zollingeri (Hepp) Hale		Parmotrema	zollingeri		(Hepp) Hale	botanical	
https://id.biodiversity.org.au/name/lichen/30016334	family	Parmulariaceae	Parmulariaceae					botanical	
https://id.biodiversity.org.au/name/lichen/30022408	genus	Patellaea	Patellaea					botanical	
https://id.biodiversity.org.au/name/lichen/30022407	species	Patellaea scutata Rodway		Patellaea	scutata		Rodway	botanical	
https://id.biodiversity.org.au/name/lichen/30115736	genus	Patellaria Fr.	Patellaria				Fr.	botanical	
https://id.biodiversity.org.au/name/lichen/30021036	genus	Patellaria Fr.	Patellaria				Fr.	botanical	
https://id.biodiversity.org.au/name/lichen/30021417	species	Patellaria alboflavicans Müll.Arg.		Patellaria	alboflavicans		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30022424	species	Patellaria australiensis Müll.Arg.		Patellaria	australiensis		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021646	species	Patellaria banksiae Müll.Arg.		Patellaria	banksiae		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30022405	species	Patellaria biclipea Shirley		Patellaria	biclipea		Shirley	botanical	
https://id.biodiversity.org.au/name/lichen/30022395	species	Patellaria bryophila Müll.Arg.		Patellaria	bryophila		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021841	species	Patellaria campbelliae Müll.Arg.		Patellaria	campbelliae		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30023863	species	Patellaria confluens Müll.Arg.		Patellaria	confluens		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021049	species	Patellaria contraria Müll.Arg.		Patellaria	contraria		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021035	species	Patellaria convexa Müll.Arg.		Patellaria	convexa		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30022200	species	Patellaria cyrtella (Ach.) Müll.Arg.		Patellaria	cyrtella		(Ach.) Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30022326	species	Patellaria domingensis Pers.		Patellaria	domingensis		Pers.	botanical	
https://id.biodiversity.org.au/name/lichen/30022325	variety	Patellaria domingensis var. coralloidea Müll.Arg.		Patellaria	domingensis	coralloidea	Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021419	species	Patellaria effugiens Müll.Arg.		Patellaria	effugiens		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021420	species	Patellaria flavicans Müll.Arg.		Patellaria	flavicans		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021039	species	Patellaria fratruelis Müll.Arg.		Patellaria	fratruelis		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021421	species	Patellaria frenchiana Müll.Arg.		Patellaria	frenchiana		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021040	species	Patellaria furfurella Müll.Arg.		Patellaria	furfurella		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021423	species	Patellaria grossulina (Stirt.) Müll.Arg.		Patellaria	grossulina		(Stirt.) Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30022625	species	Patellaria leptoplacella Müll.Arg.		Patellaria	leptoplacella		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021847	species	Patellaria leucoloma Müll.Arg.		Patellaria	leucoloma		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021045	species	Patellaria lividonigrans Müll.Arg.		Patellaria	lividonigrans		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30022437	species	Patellaria melaclinoides Müll.Arg.		Patellaria	melaclinoides		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30022436	species	Patellaria melanodermia Müll.Arg.		Patellaria	melanodermia		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30022411	species	Patellaria melanotropa (Nyl.) Müll.Arg.		Patellaria	melanotropa		(Nyl.) Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021046	species	Patellaria modestula Müll.Arg.		Patellaria	modestula		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021047	species	Patellaria multiseptata Shirley		Patellaria	multiseptata		Shirley	botanical	
https://id.biodiversity.org.au/name/lichen/30021425	species	Patellaria mycophila Müll.Arg.		Patellaria	mycophila		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021850	species	Patellaria pallidonigrans Müll.Arg.		Patellaria	pallidonigrans		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30022201	species	Patellaria polycarpa Müll.Arg.		Patellaria	polycarpa		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30024210	species	Patellaria ramalinae Müll.Arg.		Patellaria	ramalinae		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021052	species	Patellaria rhodocardia Müll.Arg.		Patellaria	rhodocardia		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30023765	species	Patellaria rimosa Müll.Arg.		Patellaria	rimosa		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021053	species	Patellaria rudis Müll.Arg.		Patellaria	rudis		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021427	species	Patellaria scleroplaca Müll.Arg.		Patellaria	scleroplaca		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021428	species	Patellaria subintermixta Müll.Arg.		Patellaria	subintermixta		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021055	species	Patellaria subproposita Müll.Arg.		Patellaria	subproposita		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021057	species	Patellaria superbula Müll.Arg.		Patellaria	superbula		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30021429	species	Patellaria superflua Müll.Arg.		Patellaria	superflua		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30022426	species	Patellaria ventricosa Müll.Arg.		Patellaria	ventricosa		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30023763	species	Patellaria verrucosa Müll.Arg.		Patellaria	verrucosa		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30023541	species	Patellaria weymouthii Shirley		Patellaria	weymouthii		Shirley	botanical	
https://id.biodiversity.org.au/name/lichen/30021087	species	Patellaria wilsonii Müll.Arg.		Patellaria	wilsonii		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30144254	family	Patellariaceae	Patellariaceae					botanical	
https://id.biodiversity.org.au/name/lichen/30018862	genus	Paulia Fée	Paulia				Fée	botanical	
https://id.biodiversity.org.au/name/lichen/30018863	species	Paulia aldabrensis Henssen		Paulia	aldabrensis		Henssen	botanical	
https://id.biodiversity.org.au/name/lichen/30018864	species	Paulia caespitosa Tretiach & Henssen		Paulia	caespitosa		Tretiach & Henssen	botanical	
https://id.biodiversity.org.au/name/lichen/30018865	species	Paulia nitidula (Müll.Arg.) M.Schultz		Paulia	nitidula		(Müll.Arg.) M.Schultz	botanical	
https://id.biodiversity.org.au/name/lichen/30018866	genus	Peltigera Willd.	Peltigera				Willd.	botanical	
https://id.biodiversity.org.au/name/lichen/30018882	species	Peltigera aff. truculenta De Not.		Peltigera	aff. truculenta		De Not.	botanical	
https://id.biodiversity.org.au/name/lichen/30018867	species	Peltigera aubertii C.W.Dodge		Peltigera	aubertii		C.W.Dodge	botanical	
https://id.biodiversity.org.au/name/lichen/30022825	species	Peltigera degenii Gyeln.		Peltigera	degenii		Gyeln.	botanical	
https://id.biodiversity.org.au/name/lichen/30022824	form	Peltigera degenii f. tasmaniae Gyeln.		Peltigera	degenii	tasmaniae	Gyeln.	botanical	
https://id.biodiversity.org.au/name/lichen/30018868	species	Peltigera didactyla (With.) J.R.Laundon		Peltigera	didactyla		(With.) J.R.Laundon	botanical	
https://id.biodiversity.org.au/name/lichen/30018869	species	Peltigera dilacerata (Gyeln.) Gyeln.		Peltigera	dilacerata		(Gyeln.) Gyeln.	botanical	
https://id.biodiversity.org.au/name/lichen/30018870	species	Peltigera dolichorhiza (Nyl.) Nyl.		Peltigera	dolichorhiza		(Nyl.) Nyl.	botanical	
https://id.biodiversity.org.au/name/lichen/30022828	form	Peltigera dolichorhiza f. pseudocrispoides Gyeln.		Peltigera	dolichorhiza	pseudocrispoides	Gyeln.	botanical	
https://id.biodiversity.org.au/name/lichen/30022820	species	Peltigera erumpens (Taylor) Vain.		Peltigera	erumpens		(Taylor) Vain.	botanical	
https://id.biodiversity.org.au/name/lichen/30018871	species	Peltigera extenuata (Nyl. ex Vain.) Lojka		Peltigera	extenuata		(Nyl. ex Vain.) Lojka	botanical	
https://id.biodiversity.org.au/name/lichen/30018872	species	Peltigera fibrilloides (Gyeln.) Vitik.		Peltigera	fibrilloides		(Gyeln.) Vitik.	botanical	
https://id.biodiversity.org.au/name/lichen/30022821	species	Peltigera haszlinszkyi Gyeln. ex Anders		Peltigera	haszlinszkyi		Gyeln. ex Anders	botanical	
https://id.biodiversity.org.au/name/lichen/30022831	species	Peltigera horizontalis (Huds.) Baumg.		Peltigera	horizontalis		(Huds.) Baumg.	botanical	
https://id.biodiversity.org.au/name/lichen/30018873	species	Peltigera lairdii C.W.Dodge & E.D.Rudolph		Peltigera	lairdii		C.W.Dodge & E.D.Rudolph	botanical	
https://id.biodiversity.org.au/name/lichen/30018874	species	Peltigera lambinonii Goffinet		Peltigera	lambinonii		Goffinet	botanical	
https://id.biodiversity.org.au/name/lichen/30018875	species	Peltigera lepidophora (Vain.) Bitter		Peltigera	lepidophora		(Vain.) Bitter	botanical	
https://id.biodiversity.org.au/name/lichen/30018876	species	Peltigera membranacea (Ach.) Nyl.		Peltigera	membranacea		(Ach.) Nyl.	botanical	
https://id.biodiversity.org.au/name/lichen/30022827	species	Peltigera polydactyla (Neck.) Hoffm.		Peltigera	polydactyla		(Neck.) Hoffm.	botanical	orth. var.
https://id.biodiversity.org.au/name/lichen/30022826	variety	Peltigera polydactyla var. conjungens Müll.Arg.		Peltigera	polydactyla	conjungens	Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30018877	species	Peltigera polydactylon (Neck.) Hoffm.		Peltigera	polydactylon		(Neck.) Hoffm.	botanical	
https://id.biodiversity.org.au/name/lichen/30018878	species	Peltigera praetextata (Florke ex Sommerf.) Zopf		Peltigera	praetextata		(Florke ex Sommerf.) Zopf	botanical	
https://id.biodiversity.org.au/name/lichen/30018879	species	Peltigera pruinosa (Gyeln.) Inumaru		Peltigera	pruinosa		(Gyeln.) Inumaru	botanical	
https://id.biodiversity.org.au/name/lichen/30022829	species	Peltigera pulverulenta (Taylor) Nyl.		Peltigera	pulverulenta		(Taylor) Nyl.	botanical	
https://id.biodiversity.org.au/name/lichen/30018880	species	Peltigera rufescens (Weis) Humb.		Peltigera	rufescens		(Weis) Humb.	botanical	
https://id.biodiversity.org.au/name/lichen/30022819	species	Peltigera spuria (Ach.) DC.		Peltigera	spuria		(Ach.) DC.	botanical	
https://id.biodiversity.org.au/name/lichen/30022830	species	Peltigera subhorizontalis Gyeln.		Peltigera	subhorizontalis		Gyeln.	botanical	
https://id.biodiversity.org.au/name/lichen/30018881	species	Peltigera tereziana Gyeln.		Peltigera	tereziana		Gyeln.	botanical	
https://id.biodiversity.org.au/name/lichen/30018883	species	Peltigera ulcerata Müll.Arg.		Peltigera	ulcerata		Müll.Arg.	botanical	
https://id.biodiversity.org.au/name/lichen/30016283	family	Peltigeraceae	Peltigeraceae					botanical	
https://id.biodiversity.org.au/name/lichen/30016273	order	Peltigerales	Peltigerales					botanical	
https://id.biodiversity.org.au/name/lichen/30018884	genus	Peltula Nyl.	Peltula				Nyl.	botanical	
https://id.biodiversity.org.au/name/lichen/30022837	species	Peltula australiensis (Müll.Arg.) Filson		Peltula	australiensis		(Müll.Arg.) Filson	botanical	
https://id.biodiversity.org.au/name/lichen/30018885	species	Peltula bolanderi (Tuck.) Wetmore		Peltula	bolanderi		(Tuck.) Wetmore	botanical	
https://id.biodiversity.org.au/name/lichen/30018886	species	Peltula clavata (Kremp.) Wetmore		Peltula	clavata		(Kremp.) Wetmore	botanical	
https://id.biodiversity.org.au/name/lichen/30018887	species	Peltula congregata (Nyl.) Swinscow & Krog		Peltula	congregata		(Nyl.) Swinscow & Krog	botanical	
https://id.biodiversity.org.au/name/lichen/30018888	species	Peltula cylindrica Wetmore		Peltula	cylindrica		Wetmore	botanical	
https://id.biodiversity.org.au/name/lichen/30022840	species	Peltula decorticans (Müll.Arg.) Filson		Peltula	decorticans		(Müll.Arg.) Filson	botanical	
https://id.biodiversity.org.au/name/lichen/30018889	species	Peltula euploca (Ach.) Poelt ex Ozenda & Clauzade		Peltula	euploca		(Ach.) Poelt ex Ozenda & Clauzade	botanical	
https://id.biodiversity.org.au/name/lichen/30018890	species	Peltula imbricata Filson		Peltula	imbricata		Filson	botanical	
https://id.biodiversity.org.au/name/lichen/30018891	species	Peltula impressa (Vain.) Swinscow & Krog		Peltula	impressa		(Vain.) Swinscow & Krog	botanical	
https://id.biodiversity.org.au/name/lichen/30018892	species	Peltula langei Büdel & Elix		Peltula	langei		Büdel & Elix	botanical	
https://id.biodiversity.org.au/name/lichen/30018893	species	Peltula marginata Büdel		Peltula	marginata		Büdel	botanical	
https://id.biodiversity.org.au/name/lichen/30018894	species	Peltula obscurans (Nyl.) Gyeln.		Peltula	obscurans		(Nyl.) Gyeln.	botanical	
https://id.biodiversity.org.au/name/lichen/30022834	variety	Peltula obscurans var. deserticola (Zahlbr.) Wetmore		Peltula	obscurans	deserticola	(Zahlbr.) Wetmore	botanical	
https://id.biodiversity.org.au/name/lichen/30022835	variety	Peltula obscurans var. hassei (Zahlbr.) Wetmore		Peltula	obscurans	hassei	(Zahlbr.) Wetmore	botanical	
https://id.biodiversity.org.au/name/lichen/30018895	species	Peltula omphaliza (Nyl.) Wetmore		Peltula	omphaliza		(Nyl.) Wetmore	botanical	
https://id.biodiversity.org.au/name/lichen/30018896	species	Peltula patellata (Bagl.) Swinscow & Krog		Peltula	patellata		(Bagl.) Swinscow & Krog	botanical	
https://id.biodiversity.org.au/name/lichen/30018897	species	Peltula placodizans (Zahlbr.) Wetmore		Peltula	placodizans		(Zahlbr.) Wetmore	botanical	
https://id.biodiversity.org.au/name/lichen/30018898	species	Peltula radicata Nyl.		Peltula	radicata		Nyl.	botanical	
https://id.biodiversity.org.au/name/lichen/30018899	species	Peltula rodriguesii (Cromb.) Büdel		Peltula	rodriguesii		(Cromb.) Büdel	botanical	
https://id.biodiversity.org.au/name/lichen/30022833	species	Peltula subglebosa (Müll.Arg.) Filson		Peltula	subglebosa		(Müll.Arg.) Filson	botanical	
