taxonID	scientificName	taxonomicStatus	acceptedNameUsage
https://id.biodiversity.org.au/instance/lichen/30050625	Asperoporum rimale Müll.Arg.	taxonomic synonym	Arthonia banksiae Müll.Arg.
https://id.biodiversity.org.au/instance/lichen/30050626	Mycoporellum microspermum Müll.Arg.	taxonomic synonym	Arthonia banksiae Müll.Arg.
https://id.biodiversity.org.au/instance/lichen/30050630	Arthothelium ilicinum (Taylor) P.James	nomenclatural synonym	Arthonia ilicina Taylor
https://id.biodiversity.org.au/instance/lichen/30050631	Arthonia multiformis Shirley	taxonomic synonym	Arthonia ilicina Taylor
https://id.biodiversity.org.au/instance/lichen/30050632	Arthonia vulgaris Schaer.	taxonomic synonym	Arthonia radiata (Pers.) Ach.
https://id.biodiversity.org.au/instance/lichen/30050633	Arthonia epipastoides Nyl.	taxonomic synonym	Arthonia radiata (Pers.) Ach.
https://id.biodiversity.org.au/instance/lichen/30050634	Arthonia ricasoliae Müll.Arg.	taxonomic synonym	Arthonia subconveniens Nyl.
https://id.biodiversity.org.au/instance/lichen/30053705	Arthonia ricasoliae Müll.Arg.	taxonomic synonym	Arthonia subconveniens Nyl.
https://id.biodiversity.org.au/instance/lichen/30053842	Arthonia cinereoargentea C.Knight	nomenclatural synonym	Arthothelium cinereoargenteum (C.Knight) Zahlbr.
https://id.biodiversity.org.au/instance/lichen/30050643	Lecidea huegelii (Nyl.) Kremp.	nomenclatural synonym	Arthothelium huegelii (Nyl.) Zahlbr.
https://id.biodiversity.org.au/instance/lichen/30053843	Arthonia huegelii Nyl.	nomenclatural synonym	Arthothelium huegelii (Nyl.) Zahlbr.
https://id.biodiversity.org.au/instance/lichen/30050644	Arthothelium ferax Müll.Arg.	taxonomic synonym	Arthothelium interveniens (Nyl.) Zahlbr.
https://id.biodiversity.org.au/instance/lichen/30053997	Chiodecton mycelioides Vain.	nomenclatural synonym	Crypthonia mycelioides (Vain.) Frisch & G.Thor
https://id.biodiversity.org.au/instance/lichen/30051324	Herpothallon mycelioides (Vain.) Aptroot, Lücking & G.Thor	nomenclatural synonym	Crypthonia mycelioides (Vain.) Frisch & G.Thor
https://id.biodiversity.org.au/instance/lichen/30054016	Stirtonia macrocephala R.Sant.	nomenclatural synonym	Eremothecella macrocephala (R.Sant.) G.Thor, Sérus., Lücking & Matsumoto
https://id.biodiversity.org.au/instance/lichen/30054065	Cryptothecia australasica Elix	nomenclatural synonym	Herpothallon australasicum (Elix) Elix & G.Thor
https://id.biodiversity.org.au/instance/lichen/30054066	Cryptothecia queenslandica Elix	nomenclatural synonym	Herpothallon queenslandicum (Elix) Elix
https://id.biodiversity.org.au/instance/lichen/30054067	Cryptothecia rubrocinctoides G.Thor	nomenclatural synonym	Herpothallon rubrocinctoides (G.Thor) Aptroot, Lücking & G.Thor
https://id.biodiversity.org.au/instance/lichen/30051084	Lepraria candelaris (L.) Fr.	nomenclatural synonym	Chrysothrix candelaris (L.) J.R.Laundon
https://id.biodiversity.org.au/instance/lichen/30051085	Lepraria flava (Schreb.) Ach.	taxonomic synonym	Chrysothrix candelaris (L.) J.R.Laundon
https://id.biodiversity.org.au/instance/lichen/30051086	Lepraria citrina (Schaer.) Schaer.	taxonomic synonym	Chrysothrix candelaris (L.) J.R.Laundon
https://id.biodiversity.org.au/instance/lichen/30053964	Lepraria sulphurella Räsänen	nomenclatural synonym	Chrysothrix sulphurella (Räsänen) Kantvilas & Elix
https://id.biodiversity.org.au/instance/lichen/30054154	Melanographa microcarpa Müll.Arg.	nomenclatural synonym	Melaspilea microcarpa (Müll.Arg.) Müll.Arg.
https://id.biodiversity.org.au/instance/lichen/30052752	Erythrodecton kurzii (Kremp. ex Nyl.) G.Thor	nomenclatural synonym	Pulvinodecton kurzii (Kremp. ex Nyl.) Henssen & G.Thor
https://id.biodiversity.org.au/instance/lichen/30053830	Ancistrospora australiensis G.Thor	nomenclatural synonym	Ancistrosporella australiensis (G.Thor) G.Thor
https://id.biodiversity.org.au/instance/lichen/30053831	Lecanographa littoralis Kantvilas	nomenclatural synonym	Angiactis littoralis (Kantvilas) Aptroot & Sparrius
https://id.biodiversity.org.au/instance/lichen/30241035	Melampilidium Stirt. ex Müll.Arg.	nomenclatural synonym	Bactrospora A.Massal.
https://id.biodiversity.org.au/instance/lichen/30050714	Melampilidium metabolum (Nyl.) Müll.Arg.	nomenclatural synonym	Bactrospora metabola (Nyl.) Egea & Torrente
https://id.biodiversity.org.au/instance/lichen/30051066	Chiodecton perplexum Nyl.	taxonomic synonym	Chiodecton colensoi (A.Massal.) Müll.Arg.
https://id.biodiversity.org.au/instance/lichen/30051067	Chiodecton neohollandicum Nyl.	taxonomic synonym	Chiodecton colensoi (A.Massal.) Müll.Arg.
https://id.biodiversity.org.au/instance/lichen/30051068	Chiodecton ochraceofuscescens C.Knight	taxonomic synonym	Chiodecton colensoi (A.Massal.) Müll.Arg.
https://id.biodiversity.org.au/instance/lichen/30051069	Chiodecton hypoleucum C.Knight	taxonomic synonym	Chiodecton colensoi (A.Massal.) Müll.Arg.
https://id.biodiversity.org.au/instance/lichen/30051070	Enterographa trypethelioides Müll.Arg.	taxonomic synonym	Chiodecton colensoi (A.Massal.) Müll.Arg.
https://id.biodiversity.org.au/instance/lichen/30051071	Chiodecton trypethelioides (Müll.Arg.) Zahlbr.	taxonomic synonym	Chiodecton colensoi (A.Massal.) Müll.Arg.
https://id.biodiversity.org.au/instance/lichen/30051072	Chiodecton grossum Müll.Arg.	taxonomic synonym	Chiodecton colensoi (A.Massal.) Müll.Arg.
https://id.biodiversity.org.au/instance/lichen/30051073	Chiodecton velatum Müll.Arg.	taxonomic synonym	Chiodecton colensoi (A.Massal.) Müll.Arg.
https://id.biodiversity.org.au/instance/lichen/30051074	Chiodecton virens Müll.Arg.	taxonomic synonym	Chiodecton colensoi (A.Massal.) Müll.Arg.
https://id.biodiversity.org.au/instance/lichen/30051075	Chiodecton subdepressum Müll.Arg.	taxonomic synonym	Chiodecton colensoi (A.Massal.) Müll.Arg.
https://id.biodiversity.org.au/instance/lichen/30051076	Chiodecton stromaticum C.Knight	taxonomic synonym	Chiodecton congestulum Nyl.
https://id.biodiversity.org.au/instance/lichen/30051077	Chiodecton endoleucum Müll.Arg.	taxonomic synonym	Chiodecton effusum Fée
https://id.biodiversity.org.au/instance/lichen/30053961	Stigmatidium heterogenum C.Knight	nomenclatural synonym	Chiodecton heterogenum (C.Knight) Zahlbr.
https://id.biodiversity.org.au/instance/lichen/30053962	Stigmatidium maculatum C.Knight	nomenclatural synonym	Chiodecton maculatum (C.Knight) Zahlbr.
https://id.biodiversity.org.au/instance/lichen/30053963	Stigmatidium stictathecium C.Knight	nomenclatural synonym	Chiodecton stictathecium (C.Knight) Zahlbr.
https://id.biodiversity.org.au/instance/lichen/30051304	Bombyliospora dolichospora var. obscurata Räsänen	taxonomic synonym	Cresponea leprieurii (Mont.) Egea & Torrente
https://id.biodiversity.org.au/instance/lichen/30231998	Lecidea inalbescens Stirt.	taxonomic synonym	Cresponea plurilocularis (Nyl.) Egea & Torrente
https://id.biodiversity.org.au/instance/lichen/30231999	Opegrapha inalbescens (Stirt.) Müll.Arg.	taxonomic synonym	Cresponea plurilocularis (Nyl.) Egea & Torrente
https://id.biodiversity.org.au/instance/lichen/30232000	Opegrapha plurilocularis var. obfuscata Müll.Arg.	taxonomic synonym	Cresponea plurilocularis (Nyl.) Egea & Torrente
https://id.biodiversity.org.au/instance/lichen/30232001	Lecanactis quassiae var. obfuscata (Müll.Arg.) Zahlbr.	taxonomic synonym	Cresponea plurilocularis (Nyl.) Egea & Torrente
https://id.biodiversity.org.au/instance/lichen/30232002	Lecanactis subpremnea Kantvilas & Vězda	taxonomic synonym	Cresponea plurilocularis (Nyl.) Egea & Torrente
https://id.biodiversity.org.au/instance/lichen/30232003	Lecidea premnea var. plurilocularis Nyl.	nomenclatural synonym	Cresponea plurilocularis (Nyl.) Egea & Torrente
https://id.biodiversity.org.au/instance/lichen/30231997	Lecanactis quassiae var. plurilocularis (Nyl.) Zahlbr.	nomenclatural synonym	Cresponea plurilocularis (Nyl.) Egea & Torrente
https://id.biodiversity.org.au/instance/lichen/30054002	Chiodecton boschianum Mont.	nomenclatural synonym	Dichosporidium boschianum (Mont.) G.Thor
https://id.biodiversity.org.au/instance/lichen/30051347	Chiodecton hamatum Nyl.	taxonomic synonym	Dichosporidium boschianum (Mont.) G.Thor
https://id.biodiversity.org.au/instance/lichen/30051349	Graphina hartmanniana Müll.Arg.	taxonomic synonym	Dictyographa cinerea (C.Knight & Mitt.) Müll.Arg.
https://id.biodiversity.org.au/instance/lichen/30051405	Graphis develatula Nyl.	taxonomic synonym	Enterodictyon velatum (C.Knight) Zahlbr.
https://id.biodiversity.org.au/instance/lichen/30051406	Enterodictyon knightii Müll.Arg.	taxonomic synonym	Enterodictyon velatum (C.Knight) Zahlbr.
https://id.biodiversity.org.au/instance/lichen/30054013	Stigmatidium velatum C.Knight	nomenclatural synonym	Enterodictyon velatum (C.Knight) Zahlbr.
https://id.biodiversity.org.au/instance/lichen/30054014	Chiodecton divergens Müll.Arg.	nomenclatural synonym	Enterographa divergens (Müll.Arg.) Redinger
https://id.biodiversity.org.au/instance/lichen/30054106	Opegrapha platygraphoides Müll.Arg.	nomenclatural synonym	Lecanactis platygraphoides (Müll.Arg.) Zahlbr.
https://id.biodiversity.org.au/instance/lichen/30051766	Opegrapha plurilocularis var. pruinosa Müll.Arg.	taxonomic synonym	Lecanactis quassiae (Fée) Zahlbr.
https://id.biodiversity.org.au/instance/lichen/30054110	Opegrapha microcarpella Müll.Arg.	nomenclatural synonym	Lecanographa microcarpella (Müll.Arg.) Egea & Torrente
https://id.biodiversity.org.au/instance/lichen/30051774	Lecanactis microcarpella (Müll.Arg.) Zahlbr.	nomenclatural synonym	Lecanographa microcarpella (Müll.Arg.) Egea & Torrente
https://id.biodiversity.org.au/instance/lichen/30052167	Melaspilea leucina (Müll.Arg.) Müll.Arg.	taxonomic synonym	Opegrapha astraea Tuck.
https://id.biodiversity.org.au/instance/lichen/30052168	Opegrapha leucina (Müll.Arg.) Shirley	taxonomic synonym	Opegrapha astraea Tuck.
https://id.biodiversity.org.au/instance/lichen/30052169	Opegrapha interveniens Müll.Arg.	taxonomic synonym	Opegrapha astraea Tuck.
https://id.biodiversity.org.au/instance/lichen/30052170	Opegrapha atra var. denigrata (Ach.) Schaer.	taxonomic synonym	Opegrapha atra Pers.
https://id.biodiversity.org.au/instance/lichen/30052171	Opegrapha atra f. cerasi (Chev.) Arnold	taxonomic synonym	Opegrapha atra Pers.
https://id.biodiversity.org.au/instance/lichen/30054195	Diplogramma australiensis Müll.Arg.	nomenclatural synonym	Opegrapha australiensis (Müll.Arg.) A.W.Archer
https://id.biodiversity.org.au/instance/lichen/30052174	Opegrapha turneri Leight.	taxonomic synonym	Opegrapha herbarum Mont.
https://id.biodiversity.org.au/instance/lichen/30052175	Opegrapha leptocarpa Müll.Arg.	taxonomic synonym	Opegrapha leptocarpoides Zahlbr.
https://id.biodiversity.org.au/instance/lichen/30054196	Patellaria leptoplacella Müll.Arg.	nomenclatural synonym	Opegrapha leptoplacella (Müll.Arg.) Vězda
https://id.biodiversity.org.au/instance/lichen/30052177	Sagiolechia leptoplacella (Müll.Arg.) Zahlbr.	nomenclatural synonym	Opegrapha leptoplacella (Müll.Arg.) Vězda
https://id.biodiversity.org.au/instance/lichen/30052178	Opegrapha persoonii Ach.	taxonomic synonym	Opegrapha parasitica (A.Massal.) H.Olivier
https://id.biodiversity.org.au/instance/lichen/30052179	Opegrapha siderella Ach.	taxonomic synonym	Opegrapha rufescens Pers.
https://id.biodiversity.org.au/instance/lichen/30052180	Opegrapha contexta Stirt.	taxonomic synonym	Opegrapha rufescens Pers.
https://id.biodiversity.org.au/instance/lichen/30052181	Opegrapha minutula Müll.Arg.	taxonomic synonym	Opegrapha simplicior (Nyl.) Nyl.
https://id.biodiversity.org.au/instance/lichen/30052182	Opegrapha diaphora (Ach.) Ach.	taxonomic synonym	Opegrapha varia Pers.
https://id.biodiversity.org.au/instance/lichen/30052183	Opegrapha vulgata var. parallela Müll.Arg.	taxonomic synonym	Opegrapha vulgata (Ach.) Ach.
https://id.biodiversity.org.au/instance/lichen/30053716	Melaspilea gallowayi S.Y.Kondr.	nomenclatural synonym	Plectocarpon gallowayi (S.Y.Kondr.) Ertz & Diederich
https://id.biodiversity.org.au/instance/lichen/30054359	Dirina insulae-howensis Sparrius	nomenclatural synonym	Schismatomma insulae-howense (Sparrius) Tehler & Ertz
https://id.biodiversity.org.au/instance/lichen/30053075	Stigmatidium nanocarpum C.Knight	taxonomic synonym	Schismatomma occultum (C.Knight & Mitt.) Zahlbr.
https://id.biodiversity.org.au/instance/lichen/30053076	Schismatomma nanocarpum (C.Knight) Zahlbr.	taxonomic synonym	Schismatomma occultum (C.Knight & Mitt.) Zahlbr.
https://id.biodiversity.org.au/instance/lichen/30053077	Platygrapha leptospora Müll.Arg.	taxonomic synonym	Schismatomma occultum (C.Knight & Mitt.) Zahlbr.
https://id.biodiversity.org.au/instance/lichen/30053152	Schismatomma dirineum var. australica Räsänen	taxonomic synonym	Syncesia albiseda (Nyl.) Tehler
https://id.biodiversity.org.au/instance/lichen/30050635	Arthopyrenia lapponina Anzi	taxonomic synonym	Arthopyrenia analepta (Ach.) A.Massal.
https://id.biodiversity.org.au/instance/lichen/30050636	Arthopyrenia fallax (Nyl.) Arnold	taxonomic synonym	Arthopyrenia analepta (Ach.) A.Massal.
https://id.biodiversity.org.au/instance/lichen/30053839	Verrucaria gravastella Kremp.	nomenclatural synonym	Arthopyrenia gravastella (Kremp.) Müll.Arg.
https://id.biodiversity.org.au/instance/lichen/30050638	Arthopyrenia atomaria (Ach.) Müll.Arg.	taxonomic synonym	Arthopyrenia punctiformis (Pers.) A.Massal.
https://id.biodiversity.org.au/instance/lichen/30053840	Microthelia subgregans Müll.Arg.	nomenclatural synonym	Arthopyrenia subgregans (Müll.Arg.) D.Hawksw.
https://id.biodiversity.org.au/instance/lichen/30053841	Verrucaria zostra C.Knight	nomenclatural synonym	Arthopyrenia zostra (C.Knight) Shirley
https://id.biodiversity.org.au/instance/lichen/30054284	Verrucaria coarctata Stirt.	nomenclatural synonym	Polyblastiopsis coarctata (Stirt.) Zahlbr.
https://id.biodiversity.org.au/instance/lichen/30054285	Polyblastia gregantula Müll.Arg.	nomenclatural synonym	Polyblastiopsis gregantula (Müll.Arg.) Zahlbr.
https://id.biodiversity.org.au/instance/lichen/30054286	Polyblastia nudata Müll.Arg.	nomenclatural synonym	Polyblastiopsis nudata (Müll.Arg.) Zahlbr.
https://id.biodiversity.org.au/instance/lichen/30054287	Pyrenula pertusarioidea Kremp.	nomenclatural synonym	Polyblastiopsis pertusarioidea (Kremp.) Zahlbr.
https://id.biodiversity.org.au/instance/lichen/30052556	Polyblastia pertusarioidea (Kremp.) Müll.Arg.	nomenclatural synonym	Polyblastiopsis pertusarioidea (Kremp.) Zahlbr.
https://id.biodiversity.org.au/instance/lichen/30054288	Verrucaria tichospora C.Knight	nomenclatural synonym	Polyblastiopsis tichospora (C.Knight) Zahlbr.
https://id.biodiversity.org.au/instance/lichen/30052558	Polyblastia tichospora (C.Knight) Shirley	nomenclatural synonym	Polyblastiopsis tichospora (C.Knight) Zahlbr.
https://id.biodiversity.org.au/instance/lichen/30054289	Polyblastia velata Müll.Arg.	nomenclatural synonym	Polyblastiopsis velata (Müll.Arg.) Zahlbr.
https://id.biodiversity.org.au/instance/lichen/30051335	Cystocoleus niger (Huds.) Har.	taxonomic synonym	Cystocoleus ebeneus (Dillwyn) Thwaites
https://id.biodiversity.org.au/instance/lichen/30054042	Melaspilea circumserpens Nyl.	nomenclatural synonym	Glonium circumserpens (Nyl.) Kantvilas & Coppins
https://id.biodiversity.org.au/instance/lichen/30053710	Buellia talcophila (Ach. ex Flot.) Körb.	nomenclatural synonym	Karschia talcophila (Ach. ex Flot.) Körb.
https://id.biodiversity.org.au/instance/lichen/30052066	Arthopyrenia perexigua (Müll.Arg.) Riedl	nomenclatural synonym	Mycoporellum perexiguum Müll.Arg.
https://id.biodiversity.org.au/instance/lichen/30052068	Mycoporum pycnocarpum Nyl.	taxonomic synonym	Mycoporum compositum (A.Massal.) R.C.Harris
https://id.biodiversity.org.au/instance/lichen/30052069	Tomasellia eschweileri (Müll.Arg.) R.C.Harris	nomenclatural synonym	Mycoporum eschweileri (Müll.Arg.) R.C.Harris
https://id.biodiversity.org.au/instance/lichen/30052070	Dermatina quercus (A.Massal.) Zahlbr.	nomenclatural synonym	Mycoporum quercus (A.Massal.) Müll.Arg.
https://id.biodiversity.org.au/instance/lichen/30054169	Mycoporum sorenocarpum C.Knight	nomenclatural synonym	Mycoporopsis sorenocarpa (C.Knight) Müll.Arg.
https://id.biodiversity.org.au/instance/lichen/30050622	Anthracothecium monosporum Müll.Arg.	taxonomic synonym	Aptrootia elatior (Stirt.) Aptroot
https://id.biodiversity.org.au/instance/lichen/30050623	Polyblastiopsis monosporum (Müll.Arg.) Upreti & A.Singh	taxonomic synonym	Aptrootia elatior (Stirt.) Aptroot
https://id.biodiversity.org.au/instance/lichen/30050621	Laurera elatior (Stirt.) D.J.Galloway	nomenclatural synonym	Aptrootia elatior (Stirt.) Aptroot
https://id.biodiversity.org.au/instance/lichen/30053838	Laurera robusta P.M.McCarthy & Kantvilas	nomenclatural synonym	Aptrootia robusta (P.M.McCarthy & Kantvilas) Aptroot
https://id.biodiversity.org.au/instance/lichen/30229696	Trypethelium aeneum (Eschw.) Zahlbr.	nomenclatural synonym	Astrothelium aeneum (Eschw.) Aptroot & Lücking
https://id.biodiversity.org.au/instance/lichen/30229704	Trypethelium cinereorosellum Kremp.	nomenclatural synonym	Astrothelium cinereorosellum (Kremp.) Aptroot & Lücking
https://id.biodiversity.org.au/instance/lichen/30229719	Astrothelium galbineum Kremp.	taxonomic synonym	Astrothelium macrocarpum (Fée) Aptroot & Lücking
https://id.biodiversity.org.au/instance/lichen/30229742	Laurera chrysocarpa (Müll.Arg.) Zahlbr.	taxonomic synonym	Astrothelium meristosporum (Mont. & Bosch) Aptroot & Lücking
https://id.biodiversity.org.au/instance/lichen/30229743	Bathelium chrysocarpum Müll.Arg.	taxonomic synonym	Astrothelium meristosporum (Mont. & Bosch) Aptroot & Lücking
https://id.biodiversity.org.au/instance/lichen/30229744	Laurera meristospora (Mont. & Bosch) Zahlbr.	nomenclatural synonym	Astrothelium meristosporum (Mont. & Bosch) Aptroot & Lücking
https://id.biodiversity.org.au/instance/lichen/30229754	Trypethelium infuscatulum Müll.Arg.	taxonomic synonym	Astrothelium nitidiusculum (Nyl.) Aptroot & Lücking
https://id.biodiversity.org.au/instance/lichen/30229755	Pseudopyrenula nitidiuscula (Nyl.) Müll.Arg.	nomenclatural synonym	Astrothelium nitidiusculum (Nyl.) Aptroot & Lücking
https://id.biodiversity.org.au/instance/lichen/30229756	Trypethelium nitidiusculum (Nyl.) R.C.Harris	nomenclatural synonym	Astrothelium nitidiusculum (Nyl.) Aptroot & Lücking
https://id.biodiversity.org.au/instance/lichen/30229800	Trypethelium oligocarpum Müll.Arg.	nomenclatural synonym	Astrothelium oligocarpum (Müll.Arg.) Aptroot & Lücking
https://id.biodiversity.org.au/instance/lichen/30229768	Trypethelium ochroleucum (Eschw.) Nyl.	taxonomic synonym	Astrothelium phlyctaena (Fée) Aptroot & Lücking
https://id.biodiversity.org.au/instance/lichen/30053844	Trypethelium variolosum Ach.	nomenclatural synonym	Astrothelium variolosum (Ach.) Müll.Arg.
https://id.biodiversity.org.au/instance/lichen/30050734	Laurera madreporiformis (Eschw.) Riddle	nomenclatural synonym	Bathelium madreporiforme (Eschw.) Trevis.
https://id.biodiversity.org.au/instance/lichen/30238025	Ornatopyrenis Aptroot	taxonomic synonym	Bogoriella Zahlbr.
https://id.biodiversity.org.au/instance/lichen/30229841	Mycomicrothelia lateralis Sipman	nomenclatural synonym	Bogoriella lateralis (Sipman) Aptroot & Lücking
https://id.biodiversity.org.au/instance/lichen/30229857	Mycomicrothelia miculiformis (Nyl. ex Müll.Arg.) D.Hawksw.	nomenclatural synonym	Bogoriella miculiformis (Nyl. ex Müll.Arg.) Aptroot & Lücking
https://id.biodiversity.org.au/instance/lichen/30229858	Microthelia miculiformis Nyl. ex Müll.Arg.	nomenclatural synonym	Bogoriella miculiformis (Nyl. ex Müll.Arg.) Aptroot & Lücking
https://id.biodiversity.org.au/instance/lichen/30229862	Mycomicrothelia obovata (Stirt.) D.Hawksw.	nomenclatural synonym	Bogoriella obovata (Stirt.) Aptroot & Lücking
https://id.biodiversity.org.au/instance/lichen/30229863	Verrucaria obovata Stirt.	nomenclatural synonym	Bogoriella obovata (Stirt.) Aptroot & Lücking
https://id.biodiversity.org.au/instance/lichen/30229864	Pyrenula obovata (Stirt.) Shirley	nomenclatural synonym	Bogoriella obovata (Stirt.) Aptroot & Lücking
https://id.biodiversity.org.au/instance/lichen/30229865	Microthelia obovata (Stirt.) Müll.Arg.	nomenclatural synonym	Bogoriella obovata (Stirt.) Aptroot & Lücking
https://id.biodiversity.org.au/instance/lichen/30229866	Microthelia brisbanensis Müll.Arg.	taxonomic synonym	Bogoriella obovata (Stirt.) Aptroot & Lücking
https://id.biodiversity.org.au/instance/lichen/30229867	Microthelia alba Müll.Arg.	taxonomic synonym	Bogoriella obovata (Stirt.) Aptroot & Lücking
https://id.biodiversity.org.au/instance/lichen/30229875	Mycomicrothelia queenslandica (Müll.Arg.) Sipman	nomenclatural synonym	Bogoriella queenslandica (Müll.Arg.) Aptroot & Lücking
https://id.biodiversity.org.au/instance/lichen/30229876	Microthelia queenslandica Müll.Arg.	nomenclatural synonym	Bogoriella queenslandica (Müll.Arg.) Aptroot & Lücking
https://id.biodiversity.org.au/instance/lichen/30229877	Ornatopyrenis queenslandica (Müll.Arg.) Aptroot	nomenclatural synonym	Bogoriella queenslandica (Müll.Arg.) Aptroot & Lücking
https://id.biodiversity.org.au/instance/lichen/30229883	Mycomicrothelia subfallens (Müll.Arg.) D.Hawksw.	nomenclatural synonym	Bogoriella subfallens (Müll.Arg.) Aptroot & Lücking
https://id.biodiversity.org.au/instance/lichen/30224253	Arthopyrenia cinchonae (Ach.) Müll.Arg.	nomenclatural synonym	Constrictolumina cinchonae (Ach.) Lücking, M.P.Nelsen & Aptroot
https://id.biodiversity.org.au/instance/lichen/30224699	Arthopyrenia malaccitula (Nyl.) Zahlbr.	nomenclatural synonym	Constrictolumina malaccitula (Nyl.) Lücking, M.P.Nelsen & Aptroot
https://id.biodiversity.org.au/instance/lichen/30229669	Arthopyrenia planorbis (Ach.) Müll.Arg.	nomenclatural synonym	Constrictolumina planorbis (Ach.) Lücking, M.P.Nelsen & Aptroot
https://id.biodiversity.org.au/instance/lichen/30237987	Campylothelium Müll.Arg.	taxonomic synonym	Dictyomeridium Lücking, M.P.Nelsen & Aptroot
https://id.biodiversity.org.au/instance/lichen/30229910	Polymeridium proponens (Nyl.) R.C.Harris	nomenclatural synonym	Dictyomeridium proponens (Nyl.) Aptroot, M.P.Nelsen & Lücking
https://id.biodiversity.org.au/instance/lichen/30229911	Campylothelium nitidum Müll.Arg.	taxonomic synonym	Dictyomeridium proponens (Nyl.) Aptroot, M.P.Nelsen & Lücking
https://id.biodiversity.org.au/instance/lichen/30229781	Trypethelium tropicum var. nigratum Müll.Arg.	taxonomic synonym	Nigrovothelium tropicum (Ach.) Lücking, M.P.Nelsen & Aptroot
https://id.biodiversity.org.au/instance/lichen/30229782	Trypethelium tropicum (Ach.) Müll.Arg.	nomenclatural synonym	Nigrovothelium tropicum (Ach.) Lücking, M.P.Nelsen & Aptroot
https://id.biodiversity.org.au/instance/lichen/30054290	Arthopyrenia sulphurescens Müll.Arg.	nomenclatural synonym	Polymeridium sulphurescens (Müll.Arg.) R.C.Harris
https://id.biodiversity.org.au/instance/lichen/30052564	Pseudopyrenula sulphurescens (Müll.Arg.) Müll.Arg.	nomenclatural synonym	Polymeridium sulphurescens (Müll.Arg.) R.C.Harris
https://id.biodiversity.org.au/instance/lichen/30052565	Arthopyrenia oculata Müll.Arg.	taxonomic synonym	Polymeridium sulphurescens (Müll.Arg.) R.C.Harris
https://id.biodiversity.org.au/instance/lichen/30052566	Polymeridium oculatum (Müll.Arg.) R.C.Harris	taxonomic synonym	Polymeridium sulphurescens (Müll.Arg.) R.C.Harris
https://id.biodiversity.org.au/instance/lichen/30052567	Arthopyrenia suboculata Müll.Arg.	taxonomic synonym	Polymeridium sulphurescens (Müll.Arg.) R.C.Harris
https://id.biodiversity.org.au/instance/lichen/30053258	Trypethelium eluteriae var. citrinum (Eschw.) Müll.Arg.	taxonomic synonym	Trypethelium eluteriae Spreng.
https://id.biodiversity.org.au/instance/lichen/30053259	Trypethelium medians Harm.	taxonomic synonym	Trypethelium eluteriae Spreng.
https://id.biodiversity.org.au/instance/lichen/30053261	Trypethelium virgineum Müll.Arg.	taxonomic synonym	Trypethelium epileucodes Nyl.
https://id.biodiversity.org.au/instance/lichen/30239193	Trypethelium indutum Stirt.	nomenclatural synonym	Viridothelium indutum (Stirt.) Aptroot & Lücking
https://id.biodiversity.org.au/instance/lichen/30051036	Tomasellia aciculifera (Nyl.) Müll.Arg.	nomenclatural synonym	Celothelium aciculiferum (Nyl.) Vain.
https://id.biodiversity.org.au/instance/lichen/30050595	Pleurotrema pyrenuloides Müll.Arg.	taxonomic synonym	Anisomeridium americanum (A.Massal.) R.C.Harris
https://id.biodiversity.org.au/instance/lichen/30050594	Arthopyrenia limitans Müll.Arg.	taxonomic synonym	Anisomeridium americanum (A.Massal.) R.C.Harris
https://id.biodiversity.org.au/instance/lichen/30050596	Ditremis pyrenuloides (Müll.Arg.) Makhija & Patw.	taxonomic synonym	Anisomeridium americanum (A.Massal.) R.C.Harris
https://id.biodiversity.org.au/instance/lichen/30053832	Arthopyrenia anisoloba Müll.Arg.	nomenclatural synonym	Anisomeridium anisolobum (Müll.Arg.) Aptroot
https://id.biodiversity.org.au/instance/lichen/30053833	Ditremis australiensis P.M.McCarthy	nomenclatural synonym	Anisomeridium australiense (P.M.McCarthy) R.C.Harris
https://id.biodiversity.org.au/instance/lichen/30053834	Ditremis laevigata P.M.McCarthy	nomenclatural synonym	Anisomeridium laevigatum (P.M.McCarthy) R.C.Harris
https://id.biodiversity.org.au/instance/lichen/30180352	Anisomeridium nyssaegenum (Ellis & Everh.) R.C.Harris	taxonomic synonym	Anisomeridium polypori (Ellis & Everh.) M.E.Barr
https://id.biodiversity.org.au/instance/lichen/30050601	Arthopyrenia exstans Müll.Arg.	taxonomic synonym	Anisomeridium subnectendum (Nyl.) R.C.Harris
https://id.biodiversity.org.au/instance/lichen/30050602	Ditremis terminata (Nyl.) R.C.Harris	nomenclatural synonym	Anisomeridium terminatum (Nyl.) R.C.Harris
https://id.biodiversity.org.au/instance/lichen/30050603	Tomasellia queenslandica Müll.Arg.	taxonomic synonym	Anisomeridium terminatum (Nyl.) R.C.Harris
https://id.biodiversity.org.au/instance/lichen/30052621	Porinella R.Sant.	taxonomic synonym	Caprettia Bat. & H.Maia
https://id.biodiversity.org.au/instance/lichen/30052622	Porinula (Nyl. ex Hue) Flagey	taxonomic synonym	Caprettia Bat. & H.Maia
https://id.biodiversity.org.au/instance/lichen/30053937	Porinula setifera Malcolm & Vězda	nomenclatural synonym	Caprettia setifera (Malcolm & Vězda) R.Sant., Lücking & Sérus.
https://id.biodiversity.org.au/instance/lichen/30051011	Porinella setifera (Malcolm & Vězda) Vězda	nomenclatural synonym	Caprettia setifera (Malcolm & Vězda) R.Sant., Lücking & Sérus.
