scientificNameID	scientificName	originalNameUsageID	originalNameUsage
https://id.biodiversity.org.au/name/lichen/30019276	Polyblastiopsis coarctata (Stirt.) Zahlbr.	https://id.biodiversity.org.au/name/lichen/30023010	Verrucaria coarctata Stirt.
https://id.biodiversity.org.au/name/lichen/30019277	Polyblastiopsis gregantula (Müll.Arg.) Zahlbr.	https://id.biodiversity.org.au/name/lichen/30023011	Polyblastia gregantula Müll.Arg.
https://id.biodiversity.org.au/name/lichen/30019278	Polyblastiopsis nudata (Müll.Arg.) Zahlbr.	https://id.biodiversity.org.au/name/lichen/30023012	Polyblastia nudata Müll.Arg.
https://id.biodiversity.org.au/name/lichen/30019279	Polyblastiopsis pertusarioidea (Kremp.) Zahlbr.	https://id.biodiversity.org.au/name/lichen/30023013	Pyrenula pertusarioidea Kremp.
https://id.biodiversity.org.au/name/lichen/30019280	Polyblastiopsis tichospora (C.Knight) Zahlbr.	https://id.biodiversity.org.au/name/lichen/30023015	Verrucaria tichospora C.Knight
https://id.biodiversity.org.au/name/lichen/30019281	Polyblastiopsis velata (Müll.Arg.) Zahlbr.	https://id.biodiversity.org.au/name/lichen/30023017	Polyblastia velata Müll.Arg.
https://id.biodiversity.org.au/name/lichen/30019290	Polymeridium sulphurescens (Müll.Arg.) R.C.Harris	https://id.biodiversity.org.au/name/lichen/30023020	Arthopyrenia sulphurescens Müll.Arg.
https://id.biodiversity.org.au/name/lichen/30019297	Porina alba (R.Sant.) Lücking	https://id.biodiversity.org.au/name/lichen/30023028	Phyllophiale alba R.Sant.
https://id.biodiversity.org.au/name/lichen/30019302	Porina atriceps (Vain.) Vain.	https://id.biodiversity.org.au/name/lichen/30023030	Porina epiphylla var. atriceps Vain.
https://id.biodiversity.org.au/name/lichen/30019304	Porina australiensis (Lücking & Vězda) Lücking	https://id.biodiversity.org.au/name/lichen/30023031	Porina lucida var. australiensis Lücking & Vězda
https://id.biodiversity.org.au/name/lichen/30019329	Porina eminentior f. sorediifera (Müll.Arg.) P.M.McCarthy	https://id.biodiversity.org.au/name/lichen/30023048	Clathroporina desquamans f. sorediifera Müll.Arg.
https://id.biodiversity.org.au/name/lichen/30019366	Porina nuculastrum (Müll.Arg.) R.C.Harris	https://id.biodiversity.org.au/name/lichen/30023069	Clathroporina nuculastrum Müll.Arg.
https://id.biodiversity.org.au/name/lichen/30019391	Porina tetracerae var. persimilis (Müll.Arg.) P.M.McCarthy	https://id.biodiversity.org.au/name/lichen/30023076	Porina persimilis Müll.Arg.
https://id.biodiversity.org.au/name/lichen/30019395	Porina triseptata (Vězda) Lücking	https://id.biodiversity.org.au/name/lichen/30023078	Trichothelium triseptatum Vězda
https://id.biodiversity.org.au/name/lichen/30019410	Porpidia flavocaerulescens (Hornem.) Hertel & A.J.Schwab	https://id.biodiversity.org.au/name/lichen/30023089	Lecidea flavocaerulescens Hornem.
https://id.biodiversity.org.au/name/lichen/30019416	Porpidia umbonifera (Müll.Arg.) Rambold	https://id.biodiversity.org.au/name/lichen/30023093	Lecidea contigua var. umbonifera Müll.Arg.
https://id.biodiversity.org.au/name/lichen/30019423	Protoparmelia australiensis (Hafellner & R.W.Rogers) Kantvilas, Papong & Lumbsch	https://id.biodiversity.org.au/name/lichen/30023094	Maronina australiensis Hafellner & R.W.Rogers
https://id.biodiversity.org.au/name/lichen/30019425	Protoparmelia hesperia (Kantvilas & Elix) Kantvilas, Papong & Lumbsch	https://id.biodiversity.org.au/name/lichen/30023096	Maronina hesperia Kantvilas & Elix
https://id.biodiversity.org.au/name/lichen/30019437	Pseudocyphellaria beccarii (Kremp.) D.J.Galloway	https://id.biodiversity.org.au/name/lichen/30023107	Sticta beccarii Kremp.
https://id.biodiversity.org.au/name/lichen/30019438	Pseudocyphellaria billardierei (Delise) Räsänen	https://id.biodiversity.org.au/name/lichen/30023108	Sticta billardierei Delise
https://id.biodiversity.org.au/name/lichen/30019445	Pseudocyphellaria dissimilis (Nyl.) D.J.Galloway & P.James	https://id.biodiversity.org.au/name/lichen/30023124	Stictina fragillima var. dissimilis Nyl.
https://id.biodiversity.org.au/name/lichen/30019446	Pseudocyphellaria dozyana (Mont. & Bosch) D.J.Galloway	https://id.biodiversity.org.au/name/lichen/30023132	Sticta dozyana Mont. & Bosch
https://id.biodiversity.org.au/name/lichen/30019449	Pseudocyphellaria glabra (Hook.f. & Taylor) C.W.Dodge	https://id.biodiversity.org.au/name/lichen/30023138	Sticta glabra Hook.f. & Taylor
https://id.biodiversity.org.au/name/lichen/30019450	Pseudocyphellaria glaucescens (Kremp.) Imshaug	https://id.biodiversity.org.au/name/lichen/30023153	Sticta glaucescens Kremp.
https://id.biodiversity.org.au/name/lichen/30019453	Pseudocyphellaria insculpta (Stizenb.) D.J.Galloway	https://id.biodiversity.org.au/name/lichen/30023155	Stictina insculpta Stizenb.
https://id.biodiversity.org.au/name/lichen/30019456	Pseudocyphellaria mooreana (Zahlbr.) Imshaug	https://id.biodiversity.org.au/name/lichen/30023168	Sticta mooreana Zahlbr.
https://id.biodiversity.org.au/name/lichen/30019457	Pseudocyphellaria multifida (Nyl.) D.J.Galloway & P.James	https://id.biodiversity.org.au/name/lichen/30023169	Sticta multifida Nyl.
https://id.biodiversity.org.au/name/lichen/30019458	Pseudocyphellaria neglecta (Müll.Arg.) H.Magn.	https://id.biodiversity.org.au/name/lichen/30023174	Stictina neglecta Müll.Arg.
https://id.biodiversity.org.au/name/lichen/30019462	Pseudocyphellaria punctillaris (Müll.Arg.) D.J.Galloway	https://id.biodiversity.org.au/name/lichen/30023186	Stictina punctillaris Müll.Arg.
https://id.biodiversity.org.au/name/lichen/30019463	Pseudocyphellaria rigida (Müll.Arg.) D.J.Galloway	https://id.biodiversity.org.au/name/lichen/30023187	Stictina rigida Müll.Arg.
https://id.biodiversity.org.au/name/lichen/30019464	Pseudocyphellaria rubrina (Stirt.) D.J.Galloway	https://id.biodiversity.org.au/name/lichen/30023189	Parmosticta rubrina Stirt.
https://id.biodiversity.org.au/name/lichen/30019470	Pseudocyphellaria sulphurea (Schaer.) D.J.Galloway	https://id.biodiversity.org.au/name/lichen/30023195	Sticta sulphurea Schaer.
https://id.biodiversity.org.au/name/lichen/30023055	Pseudosagedia impressa (R.Sant.) Hafellner & Kalb	https://id.biodiversity.org.au/name/lichen/30019345	Porina impressa R.Sant.
https://id.biodiversity.org.au/name/lichen/30023064	Pseudosagedia nitidula (Müll.Arg.) Hafellner & Kalb	https://id.biodiversity.org.au/name/lichen/30019364	Porina nitidula Müll.Arg.
https://id.biodiversity.org.au/name/lichen/30023079	Pseudosagedia whinrayi (P.M.McCarthy) Hafellner & Kalb	https://id.biodiversity.org.au/name/lichen/30019398	Porina whinrayi P.M.McCarthy
https://id.biodiversity.org.au/name/lichen/30019483	Psora crystallifera (Taylor) Müll.Arg.	https://id.biodiversity.org.au/name/lichen/30023203	Lecidea crystallifera Taylor
https://id.biodiversity.org.au/name/lichen/30019485	Psora globifera (Ach.) A.Massal.	https://id.biodiversity.org.au/name/lichen/30023210	Lecidea globifera Ach.
https://id.biodiversity.org.au/name/lichen/30019491	Psoroglaena perminuta (Vězda) H.Harada	https://id.biodiversity.org.au/name/lichen/30023211	Macentina perminuta Vězda
https://id.biodiversity.org.au/name/lichen/30230463	Psoroma xanthorioides (P.M.Jørg.) P.M.Jørg.	https://id.biodiversity.org.au/name/lichen/30018747	Pannaria xanthorioides P.M.Jørg.
https://id.biodiversity.org.au/name/lichen/30019507	Psoromaria rosulata (P.M.Jørg. & D.J.Galloway) P.M.Jørg. & H.L.Andersen	https://id.biodiversity.org.au/name/lichen/30023217	Degelia rosulata P.M.Jørg. & D.J.Galloway
