taxonID	scientificName	taxonomicStatus	acceptedNameUsage
https://id.biodiversity.org.au/instance/fungi/60066417	Hormodendrum cladosporioides (Fresen.) Sacc.	nomenclatural synonym	Cladosporium cladosporioides (Fresen.) G.A.de Vries
https://id.biodiversity.org.au/instance/fungi/60066418	Penicillium cladosporioides Fresen.	nomenclatural synonym	Cladosporium cladosporioides (Fresen.) G.A.de Vries
https://id.biodiversity.org.au/instance/fungi/60066419	Didymotrichum oligocarpum (Corda) Bonord.	nomenclatural synonym	Cladosporium oligocarpum Corda
https://id.biodiversity.org.au/instance/fungi/60066420	Cladosporium bruhnei Linder	synonym	Davidiella allicina (Fr.) Crous & Aptroot
https://id.biodiversity.org.au/instance/fungi/60066421	Sphaeria allicina Fr.	synonym	Davidiella allicina (Fr.) Crous & Aptroot
https://id.biodiversity.org.au/instance/fungi/60066422	Mycosphaerella carinthiaca Jaap	nomenclatural synonym	Davidiella carinthiaca (Jaap) Aptroot
https://id.biodiversity.org.au/instance/fungi/60066423	Cladosporium macrocarpum Preuss	taxonomic synonym	Davidiella macrocarpa Crous, K.Schub. & U.Braun
https://id.biodiversity.org.au/instance/fungi/60066425	Didymellina macrospora Kleb.	nomenclatural synonym	Davidiella macrospora (Kleb.) Crous & U.Braun
https://id.biodiversity.org.au/instance/fungi/60066426	Heterosporium gracile (Wallr.) Sacc.	synonym	Davidiella macrospora (Kleb.) Crous & U.Braun
https://id.biodiversity.org.au/instance/fungi/60066427	Mycosphaerella macrospora (Kleb.) Jørst.	nomenclatural synonym	Davidiella macrospora (Kleb.) Crous & U.Braun
https://id.biodiversity.org.au/instance/fungi/60066428	Scolicotrichum iridis Fautrey & Roum.	taxonomic synonym	Davidiella macrospora (Kleb.) Crous & U.Braun
https://id.biodiversity.org.au/instance/fungi/60066424	Cladosporium iridis (Fautrey & Roum.) G.A.de Vries	taxonomic synonym	Davidiella macrospora (Kleb.) Crous & U.Braun
https://id.biodiversity.org.au/instance/fungi/60066429	Cladosporium ornithogali (Klotzsch ex Cooke) G.A.de Vries	taxonomic synonym	Davidiella ornithogali (J.E.Jacques) Crous & U.Braun
https://id.biodiversity.org.au/instance/fungi/60066430	Didymellina ornithogali J.E.Jacques	nomenclatural synonym	Davidiella ornithogali (J.E.Jacques) Crous & U.Braun
https://id.biodiversity.org.au/instance/fungi/60066431	Heterosporium ornithogali Klotzsch ex Cooke	taxonomic synonym	Davidiella ornithogali (J.E.Jacques) Crous & U.Braun
https://id.biodiversity.org.au/instance/fungi/60066432	Cladosporium condylonema Pass.	taxonomic synonym	Davidiella tassiana (De Not.) Crous & U.Braun
https://id.biodiversity.org.au/instance/fungi/60066433	Cladosporium epiphyllum (Pers.) Nees	taxonomic synonym	Davidiella tassiana (De Not.) Crous & U.Braun
https://id.biodiversity.org.au/instance/fungi/60066434	Cladosporium graminum (Pers.) Link	taxonomic synonym	Davidiella tassiana (De Not.) Crous & U.Braun
https://id.biodiversity.org.au/instance/fungi/60066435	Cladosporium herbarum (Pers.) Link	taxonomic synonym	Davidiella tassiana (De Not.) Crous & U.Braun
https://id.biodiversity.org.au/instance/fungi/60066436	Cladosporium typharum Desm.	taxonomic synonym	Davidiella tassiana (De Not.) Crous & U.Braun
https://id.biodiversity.org.au/instance/fungi/60066437	Dematium epiphyllum Pers.	taxonomic synonym	Davidiella tassiana (De Not.) Crous & U.Braun
https://id.biodiversity.org.au/instance/fungi/60066438	Dematium graminum Pers.	taxonomic synonym	Davidiella tassiana (De Not.) Crous & U.Braun
https://id.biodiversity.org.au/instance/fungi/60066439	Dematium herbarum Pers.	taxonomic synonym	Davidiella tassiana (De Not.) Crous & U.Braun
