ID	rank	scientificName	uninomial	genus	specificEpithet	infraspecificEpithet	authorship	nomenclaturalCode	status	code
https://id.biodiversity.org.au/name/fungi/60085749	species	Myrtapenidiella eucalyptigena Crous		Myrtapenidiella	eucalyptigena		Crous	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60085777	species	Myrtapenidiella pleurocarpae Crous		Myrtapenidiella	pleurocarpae		Crous	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60085627	species	Myrtapenidiella sporadicae Crous		Myrtapenidiella	sporadicae		Crous	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60014265	genus	Mystrosporium Corda	Mystrosporium				Corda	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60018464	species	Mystrosporium pulchrum Berk. & Corda		Mystrosporium	pulchrum		Berk. & Corda	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60019083	species	Mystrosporium pulchrum Berk. & Corda		Mystrosporium	pulchrum		Berk. & Corda	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60013356	family	Mytilinidiaceae	Mytilinidiaceae					botanical		botanical
https://id.biodiversity.org.au/name/fungi/60016193	genus	Myxacium (Fr.) P.Kumm.	Myxacium				(Fr.) P.Kumm.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023209	species	Myxacium archeri (Berk.) Y.S.Chang & Kantvilas		Myxacium	archeri		(Berk.) Y.S.Chang & Kantvilas	botanical	nom. inval.	botanical
https://id.biodiversity.org.au/name/fungi/60016194	genus	Myxocybe Fayod	Myxocybe				Fayod	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025533	species	Myxocybe radicosa (Bull.) Fayod		Myxocybe	radicosa		(Bull.) Fayod	botanical	nom. inval.	botanical
https://id.biodiversity.org.au/name/fungi/60016195	genus	Myxocyclus Riess	Myxocyclus				Riess	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60018140	species	Myxocyclus polycystis (Berk. & Broome) Sacc.		Myxocyclus	polycystis		(Berk. & Broome) Sacc.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60016196	genus	Myxofusicoccum Died.	Myxofusicoccum				Died.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60013133	class	Myxogastrea	Myxogastrea					botanical		botanical
https://id.biodiversity.org.au/name/fungi/60016197	genus	Myxomycidium Massee	Myxomycidium				Massee	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023144	species	Myxomycidium pendulum Massee		Myxomycidium	pendulum		Massee	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60014266	genus	Myxosporium Link	Myxosporium				Link	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60019084	species	Myxosporium acerinum Peck		Myxosporium	acerinum		Peck	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60013336	family	Myxotrichaceae	Myxotrichaceae					botanical		botanical
https://id.biodiversity.org.au/name/fungi/60013932	genus	Myxotrichum Kunze	Myxotrichum				Kunze	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60013294	family	Myzocytiopsidaceae	Myzocytiopsidaceae					botanical		botanical
https://id.biodiversity.org.au/name/fungi/60013699	genus	Myzocytiopsis M.W.Dick	Myzocytiopsis				M.W.Dick	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60016472	species	Myzocytiopsis humana (Karling) M.W.Dick		Myzocytiopsis	humana		(Karling) M.W.Dick	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60013707	genus	Myzocytium Schenk	Myzocytium				Schenk	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60016520	species	Myzocytium rabenhorstii (Zopf) M.W.Dick		Myzocytium	rabenhorstii		(Zopf) M.W.Dick	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60016198	genus	Naegeliella J.Schröt.	Naegeliella				J.Schröt.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60016549	species	Naegeliella reinschii J.Schröt.		Naegeliella	reinschii		J.Schröt.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60014515	genus	Naemacyclus Fuckel	Naemacyclus				Fuckel	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60019887	species	Naemacyclus gilvus Rodway		Naemacyclus	gilvus		Rodway	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60019878	species	Naemacyclus minor Butin		Naemacyclus	minor		Butin	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60019880	species	Naemacyclus niveus (Pers.) Fuckel ex Sacc.		Naemacyclus	niveus		(Pers.) Fuckel ex Sacc.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60016199	genus	Naemaspora Pers.	Naemaspora				Pers.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60019380	species	Naemaspora grisea Pers.		Naemaspora	grisea		Pers.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60015599	genus	Naematelia Fr.	Naematelia				Fr.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60031047	species	Naematelia encephala (Willd.) Fr.		Naematelia	encephala		(Willd.) Fr.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60031081	species	Naematelia fuscobasis Lloyd ex J.A.Stev. & E.K.Cash		Naematelia	fuscobasis		Lloyd ex J.A.Stev. & E.K.Cash	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60031082	species	Naematelia globosa Rodway ex Y.S.Chang & Kantvilas		Naematelia	globosa		Rodway ex Y.S.Chang & Kantvilas	botanical	nom. inval.	botanical
https://id.biodiversity.org.au/name/fungi/60031058	species	Naematelia globulus Corda		Naematelia	globulus		Corda	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60016200	genus	Naematoloma P.Karst.	Naematoloma				P.Karst.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025794	species	Naematoloma aurantiacum (Cooke) Singer		Naematoloma	aurantiacum		(Cooke) Singer	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025567	species	Naematoloma dispersum (Quél.) P.Karst.		Naematoloma	dispersum		(Quél.) P.Karst.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025576	species	Naematoloma ericaeum (Pers.) Singer		Naematoloma	ericaeum		(Pers.) Singer	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025581	species	Naematoloma fasciculare (Huds.) P.Karst.		Naematoloma	fasciculare		(Huds.) P.Karst.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60083973	species	Naematoloma rubrococcineum Balletto		Naematoloma	rubrococcineum		Balletto	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025593	species	Naematoloma sublateritium (Fr.) P.Karst.		Naematoloma	sublateritium		(Fr.) P.Karst.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025596	species	Naematoloma subviride (Berk. & M.A.Curtis) A.H.Sm.		Naematoloma	subviride		(Berk. & M.A.Curtis) A.H.Sm.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60013357	family	Naetrocymbaceae	Naetrocymbaceae					botanical		botanical
https://id.biodiversity.org.au/name/fungi/60089072	genus	Naganishia Goto	Naganishia				Goto	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60089076	species	Naganishia brisbanensis Y.P.Tan, Marney & R.G.Shivas		Naganishia	brisbanensis		Y.P.Tan, Marney & R.G.Shivas	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60014741	genus	Nais Kohlm.	Nais				Kohlm.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020902	species	Nais aquatica K.D.Hyde		Nais	aquatica		K.D.Hyde	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020924	species	Nais glitra J.L.Crane & Shearer		Nais	glitra		J.L.Crane & Shearer	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60016202	genus	Nannizzia Stockdale	Nannizzia				Stockdale	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60018812	species	Nannizzia cajetana Ajello		Nannizzia	cajetana		Ajello	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60018817	species	Nannizzia gypsea (Nann.) Stockdale		Nannizzia	gypsea		(Nann.) Stockdale	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60014136	genus	Nannizziopsis Currah	Nannizziopsis				Currah	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60116491	species	Nannizziopsis barbatae Sigler, Hambl. & Paré		Nannizziopsis	barbatae		Sigler, Hambl. & Paré	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60116484	species	Nannizziopsis crocodyli Sigler, Hambl. & Paré		Nannizziopsis	crocodyli		Sigler, Hambl. & Paré	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60018864	species	Nannizziopsis vriesii (Apinis) Currah		Nannizziopsis	vriesii		(Apinis) Currah	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60016203	genus	Napicladium Thüm.	Napicladium				Thüm.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60018338	species	Napicladium andropogonis Zimm.		Napicladium	andropogonis		Zimm.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60017158	species	Napicladium janseanum Racib.		Napicladium	janseanum		Racib.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60018312	species	Napicladium ravenelii (M.A.Curtis) Speg.		Napicladium	ravenelii		(M.A.Curtis) Speg.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60014740	genus	Natantispora Shearer, J.Campb. & J.L.Anderson	Natantispora				Shearer, J.Campb. & J.L.Anderson	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020898	species	Natantispora lotica (Shearer) Shearer, J.Campb. & J.L.Anderson		Natantispora	lotica		(Shearer) Shearer, J.Campb. & J.L.Anderson	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020900	species	Natantispora retorquens (Shearer & J.L.Crane) J.Campb., J.L.Anderson & Shearer		Natantispora	retorquens		(Shearer & J.L.Crane) J.Campb., J.L.Anderson & Shearer	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60015200	genus	Naucoria (Fr.) P.Kumm.	Naucoria				(Fr.) P.Kumm.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025651	species	Naucoria abstrusa (Fr.) Sacc.		Naucoria	abstrusa		(Fr.) Sacc.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025627	species	Naucoria anguinea (Fr.) P.Karst.		Naucoria	anguinea		(Fr.) P.Karst.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60074587	species	Naucoria arenacolens Cleland		Naucoria	arenacolens		Cleland	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60024017	species	Naucoria arenicolens Cleland		Naucoria	arenicolens		Cleland	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60024158	species	Naucoria bowmanii (Berk.) Sacc.		Naucoria	bowmanii		(Berk.) Sacc.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60024177	species	Naucoria centunculus (Fr.) P.Kumm.		Naucoria	centunculus		(Fr.) P.Kumm.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025629	species	Naucoria cerodes (Fr.) P.Kumm.		Naucoria	cerodes		(Fr.) P.Kumm.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60024189	species	Naucoria conspersa (Pers.) P.Kumm.		Naucoria	conspersa		(Pers.) P.Kumm.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025675	species	Naucoria drummondii (Berk.) Sacc.		Naucoria	drummondii		(Berk.) Sacc.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025631	species	Naucoria escharioides (Fr.) P.Kumm.		Naucoria	escharioides		(Fr.) P.Kumm.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023759	species	Naucoria fraterna Sacc.		Naucoria	fraterna		Sacc.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025685	species	Naucoria frusticola (Berk.) Sacc.		Naucoria	frusticola		(Berk.) Sacc.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60024120	species	Naucoria gomphodes (Kalchbr.) Killerm.		Naucoria	gomphodes		(Kalchbr.) Killerm.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023764	species	Naucoria goossensiae Beeli		Naucoria	goossensiae		Beeli	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025625	species	Naucoria horizontalis (Bull.) Quél.		Naucoria	horizontalis		(Bull.) Quél.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025633	species	Naucoria melinoides (Bull.) P.Kumm.		Naucoria	melinoides		(Bull.) P.Kumm.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025392	species	Naucoria nana Petri		Naucoria	nana		Petri	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025396	species	Naucoria nasuta (Kalchbr.) Sacc.		Naucoria	nasuta		(Kalchbr.) Sacc.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025328	species	Naucoria pediades (Fr.) P.Kumm.		Naucoria	pediades		(Fr.) P.Kumm.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025478	species	Naucoria penetrans (Fr.) Henn.		Naucoria	penetrans		(Fr.) Henn.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025336	species	Naucoria pusiola (Fr.) Gillet		Naucoria	pusiola		(Fr.) Gillet	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023088	species	Naucoria rheophylla Malençon & Bertault		Naucoria	rheophylla		Malençon & Bertault	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025635	species	Naucoria russa (Cooke & Massee) Sacc.		Naucoria	russa		(Cooke & Massee) Sacc.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025637	species	Naucoria scolecina (Fr.) Quél.		Naucoria	scolecina		(Fr.) Quél.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025639	species	Naucoria semiflexa (Berk. & Broome) Sacc.		Naucoria	semiflexa		(Berk. & Broome) Sacc.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025339	species	Naucoria semiorbicularis (Bull.) Quél.		Naucoria	semiorbicularis		(Bull.) Quél.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60024085	species	Naucoria siparia (Fr.) Gillet		Naucoria	siparia		(Fr.) Gillet	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025641	species	Naucoria sobria (Fr.) P.Kumm.		Naucoria	sobria		(Fr.) P.Kumm.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60024185	species	Naucoria subfulva Cleland		Naucoria	subfulva		Cleland	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023707	species	Naucoria subglobosa (Alb. & Schwein.) Sacc.		Naucoria	subglobosa		(Alb. & Schwein.) Sacc.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025343	species	Naucoria temulenta (Fr.) P.Kumm.		Naucoria	temulenta		(Fr.) P.Kumm.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025644	species	Naucoria tenax (Fr.) Gillet		Naucoria	tenax		(Fr.) Gillet	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60025415	species	Naucoria triscopa (Fr.) Quél.		Naucoria	triscopa		(Fr.) Quél.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60023226	species	Naucoria veronabrunnea Cleland		Naucoria	veronabrunnea		Cleland	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60015467	genus	Navisporus Ryvarden	Navisporus				Ryvarden	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60029168	species	Navisporus floccosus (Bres.) Ryvarden		Navisporus	floccosus		(Bres.) Ryvarden	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60016204	genus	Nawawia Marvanová	Nawawia				Marvanová	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020874	species	Nawawia filiformis (Nawawi) Marvanová		Nawawia	filiformis		(Nawawi) Marvanová	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60014702	genus	Nectria (Fr.) Fr.	Nectria				(Fr.) Fr.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020548	species	Nectria agaricicola Berk.		Nectria	agaricicola		Berk.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020682	species	Nectria aurantiicola Berk. & Broome		Nectria	aurantiicola		Berk. & Broome	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020773	species	Nectria camelliae (Shipton) Boesew.		Nectria	camelliae		(Shipton) Boesew.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60018511	species	Nectria coccicola Ellis & Everh.		Nectria	coccicola		Ellis & Everh.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020762	species	Nectria ferruginea Cooke		Nectria	ferruginea		Cooke	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020514	species	Nectria fusarioides Berk.		Nectria	fusarioides		Berk.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020498	species	Nectria grammicospora Ferd. & Winge		Nectria	grammicospora		Ferd. & Winge	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020507	species	Nectria macrarenula Samuels		Nectria	macrarenula		Samuels	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020763	species	Nectria mammoidea W.Phillips & Plowr.		Nectria	mammoidea		W.Phillips & Plowr.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020679	species	Nectria pyrochroa Desm.		Nectria	pyrochroa		Desm.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020764	species	Nectria quisquilaris Cooke		Nectria	quisquilaris		Cooke	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020641	species	Nectria radicicola Gerlach & L.Nilsson		Nectria	radicicola		Gerlach & L.Nilsson	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020673	species	Nectria rigidiuscula Berk. & Broome		Nectria	rigidiuscula		Berk. & Broome	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020685	species	Nectria stilbellae Samuels & Seifert		Nectria	stilbellae		Samuels & Seifert	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020767	species	Nectria tephrothele Berk.		Nectria	tephrothele		Berk.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020687	species	Nectria vilior Starbäck		Nectria	vilior		Starbäck	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020746	species	Nectria zealandica Cooke		Nectria	zealandica		Cooke	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60013430	family	Nectriaceae	Nectriaceae					botanical		botanical
https://id.biodiversity.org.au/name/fungi/60014703	genus	Nectricladiella Crous & C.L.Schoch	Nectricladiella				Crous & C.L.Schoch	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020769	species	Nectricladiella camelliae (Shipton) Crous & C.L.Schoch		Nectricladiella	camelliae		(Shipton) Crous & C.L.Schoch	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020774	species	Nectricladiella infestans Crous & C.L.Schoch		Nectricladiella	infestans		Crous & C.L.Schoch	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60014645	genus	Nectriella Nitschke ex Fuckel	Nectriella				Nitschke ex Fuckel	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020512	species	Nectriella erythroclypea J.Fröhl., Lowen & K.D.Hyde		Nectriella	erythroclypea		J.Fröhl., Lowen & K.D.Hyde	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020513	species	Nectriella fusarioides (Berk.) Sacc.		Nectriella	fusarioides		(Berk.) Sacc.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60014964	genus	Nemania Gray	Nemania				Gray	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60021892	species	Nemania atropurpurea (Fr.) Pouzar		Nemania	atropurpurea		(Fr.) Pouzar	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60021895	species	Nemania bipapillata (Berk. & M.A.Curtis) Pouzar		Nemania	bipapillata		(Berk. & M.A.Curtis) Pouzar	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60021897	species	Nemania chrysoconia (Berk. & Broome) Y.M.Ju & J.D.Rogers		Nemania	chrysoconia		(Berk. & Broome) Y.M.Ju & J.D.Rogers	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60021899	species	Nemania confluens (Tode) Spooner & Læssøe		Nemania	confluens		(Tode) Spooner & Læssøe	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60016205	genus	Nematoctonus Drechsler	Nematoctonus				Drechsler	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60024918	species	Nematoctonus campylosporus Drechsler		Nematoctonus	campylosporus		Drechsler	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60024920	species	Nematoctonus haptocladus Drechsler		Nematoctonus	haptocladus		Drechsler	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60024922	species	Nematoctonus leiosporus Drechsler		Nematoctonus	leiosporus		Drechsler	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60024924	species	Nematoctonus leptosporus Drechsler		Nematoctonus	leptosporus		Drechsler	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60024908	species	Nematoctonus pachysporus Drechsler		Nematoctonus	pachysporus		Drechsler	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60024891	species	Nematoctonus robustus F.R.Jones bis		Nematoctonus	robustus		F.R.Jones bis	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60016206	genus	Nematospora Peglion	Nematospora				Peglion	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60022016	species	Nematospora coryli Peglion		Nematospora	coryli		Peglion	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60085930	genus	Neoanungitea Crous	Neoanungitea				Crous	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60085936	species	Neoanungitea eucalypti Crous		Neoanungitea	eucalypti		Crous	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60086997	species	Neoanungitea eucalyptorum Crous		Neoanungitea	eucalyptorum		Crous	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60014657	genus	Neobarya Lowen	Neobarya				Lowen	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020545	species	Neobarya agaricicola (Berk.) Samuels & Lowen		Neobarya	agaricicola		(Berk.) Samuels & Lowen	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60014422	genus	Neobulgaria Petr.	Neobulgaria				Petr.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60019512	species	Neobulgaria pura (Pers.) Petr.		Neobulgaria	pura		(Pers.) Petr.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60013642	family	Neocallimastigaceae	Neocallimastigaceae					botanical		botanical
https://id.biodiversity.org.au/name/fungi/60013265	order	Neocallimastigales	Neocallimastigales					botanical		botanical
https://id.biodiversity.org.au/name/fungi/60013130	class	Neocallimastigomycetes	Neocallimastigomycetes					botanical		botanical
https://id.biodiversity.org.au/name/fungi/60015738	genus	Neocallimastix Vavra & Joyon ex I.B.Heath	Neocallimastix				Vavra & Joyon ex I.B.Heath	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60032445	species	Neocallimastix frontalis (R.A.Braune) Vavra & Joyon ex I.B.Heath		Neocallimastix	frontalis		(R.A.Braune) Vavra & Joyon ex I.B.Heath	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60032447	species	Neocallimastix joyonii Breton, Bernalier, Bonnemoy, Fonty, B.Gaillard, & Gouet		Neocallimastix	joyonii		Breton, Bernalier, Bonnemoy, Fonty, B.Gaillard, & Gouet	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60087195	genus	Neocalonectria Crous	Neocalonectria				Crous	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60087201	species	Neocalonectria tristaniopsidis Crous		Neocalonectria	tristaniopsidis		Crous	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60086782	family	Neocelosporiaceae Crous	Neocelosporiaceae				Crous	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60086778	order	Neocelosporiales Crous	Neocelosporiales				Crous	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60086787	genus	Neocelosporium Crous	Neocelosporium				Crous	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60087491	species	Neocelosporium corymbiae Crous		Neocelosporium	corymbiae		Crous	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60086793	species	Neocelosporium eucalypti Crous		Neocelosporium	eucalypti		Crous	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60086035	genus	Neoconiothyrium Crous	Neoconiothyrium				Crous	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60086048	species	Neoconiothyrium hakeae (Crous & P.A.Barber) Crous		Neoconiothyrium	hakeae		(Crous & P.A.Barber) Crous	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60086041	species	Neoconiothyrium persooniae Crous		Neoconiothyrium	persooniae		Crous	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60014704	genus	Neocosmospora E.F.Sm.	Neocosmospora				E.F.Sm.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020776	species	Neocosmospora africana Arx		Neocosmospora	africana		Arx	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60020775	species	Neocosmospora vasinfecta E.F.Sm.		Neocosmospora	vasinfecta		E.F.Sm.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60033272	variety	Neocosmospora vasinfecta var. africana (Arx) P.F.Cannon & D.Hawksw.		Neocosmospora	vasinfecta	africana	(Arx) P.F.Cannon & D.Hawksw.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60033273	variety	Neocosmospora vasinfecta var. vasinfecta		Neocosmospora	vasinfecta	vasinfecta		botanical		botanical
https://id.biodiversity.org.au/name/fungi/60085334	genus	Neocrinula Crous	Neocrinula				Crous	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60086126	species	Neocrinula lambertiae Crous		Neocrinula	lambertiae		Crous	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60085340	species	Neocrinula xanthorrhoeae Crous		Neocrinula	xanthorrhoeae		Crous	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60086121	family	Neocrinulaceae Crous	Neocrinulaceae				Crous	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60014452	genus	Neodasyscypha Spooner & Suková	Neodasyscypha				Spooner & Suková	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60019659	species	Neodasyscypha cerina (Pers.) Spooner		Neodasyscypha	cerina		(Pers.) Spooner	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60019662	species	Neodasyscypha subciboria (Rodway) Spooner		Neodasyscypha	subciboria		(Rodway) Spooner	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60089876	genus	Neodidymelliopsis Qian Chen & L.Cai	Neodidymelliopsis				Qian Chen & L.Cai	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60089881	species	Neodidymelliopsis tinkyukuku E.C.Keirnan, M.H.Laurence, R.G.Shivas & Y.P.Tan		Neodidymelliopsis	tinkyukuku		E.C.Keirnan, M.H.Laurence, R.G.Shivas & Y.P.Tan	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60014267	genus	Neodiplodina Petr.	Neodiplodina				Petr.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60019085	species	Neodiplodina verruciformis Petr.		Neodiplodina	verruciformis		Petr.	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60091483	genus	Neoerysiphe U.Braun	Neoerysiphe				U.Braun	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60091490	species	Neoerysiphe kerribeeensis Beilharz, Cunningt. & Pascoe		Neoerysiphe	kerribeeensis		Beilharz, Cunningt. & Pascoe	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60086725	genus	Neoeucasphaeria Crous	Neoeucasphaeria				Crous	botanical		botanical
https://id.biodiversity.org.au/name/fungi/60086731	species	Neoeucasphaeria eucalypti Crous		Neoeucasphaeria	eucalypti		Crous	botanical		botanical
