scientificNameID	scientificName	originalNameUsageID	originalNameUsage
https://id.biodiversity.org.au/name/fungi/60018185	Alternaria helianthi (Hansf.) Tubaki & Nishih.	https://id.biodiversity.org.au/name/fungi/60018186	Helminthosporium helianthi Hansf.
https://id.biodiversity.org.au/name/fungi/60018466	Alternaria padwickii (Ganguly) M.B.Ellis	https://id.biodiversity.org.au/name/fungi/60018467	Trichoconis padwickii Ganguly
https://id.biodiversity.org.au/name/fungi/60018171	Alternaria peponicola (Rabenh.) E.G.Simmons	https://id.biodiversity.org.au/name/fungi/60074821	Macrosporium peponicola Rabenh.
https://id.biodiversity.org.au/name/fungi/60018176	Alternaria readeri (G.Winter) Neerg.	https://id.biodiversity.org.au/name/fungi/60018177	Macrosporium readeri G.Winter
https://id.biodiversity.org.au/name/fungi/60018184	Alternariaster helianthi (Hansf.) E.G.Simmons	https://id.biodiversity.org.au/name/fungi/60018186	Helminthosporium helianthi Hansf.
https://id.biodiversity.org.au/name/fungi/60026906	Alysidium aureofulvum (Cooke & Ellis) M.B.Ellis	https://id.biodiversity.org.au/name/fungi/60026907	Monilia aureofulva Cooke & Ellis
https://id.biodiversity.org.au/name/fungi/60022766	Amanita ananiceps (Berk.) Sacc.	https://id.biodiversity.org.au/name/fungi/60022767	Agaricus ananiceps Berk.
https://id.biodiversity.org.au/name/fungi/60022772	Amanita arenaria K.Syme	https://id.biodiversity.org.au/name/fungi/60022773	Torrendia arenaria O.K.Mill. & E.Horak
https://id.biodiversity.org.au/name/fungi/60022776	Amanita austrobulbosa Grgur.	https://id.biodiversity.org.au/name/fungi/60022778	Lepiota bulbosa Cleland
https://id.biodiversity.org.au/name/fungi/60022780	Amanita austrostraminea D.A.Reid	https://id.biodiversity.org.au/name/fungi/60022781	Amanita straminea Cleland
https://id.biodiversity.org.au/name/fungi/60022777	Amanita bulbosa (Cleland) Grgur.	https://id.biodiversity.org.au/name/fungi/60022778	Lepiota bulbosa Cleland
https://id.biodiversity.org.au/name/fungi/60022797	Amanita codinae (Maire) Bertault	https://id.biodiversity.org.au/name/fungi/60074589	Lepidella codinae Maire
https://id.biodiversity.org.au/name/fungi/60022808	Amanita effusa (Kalchbr.) D.A.Reid	https://id.biodiversity.org.au/name/fungi/60022809	Agaricus effusus Kalchbr.
https://id.biodiversity.org.au/name/fungi/60022827	Amanita forrestiae (Kalchbr.) McAlpine	https://id.biodiversity.org.au/name/fungi/60022828	Agaricus forrestiae Kalchbr.
https://id.biodiversity.org.au/name/fungi/60022836	Amanita grandis (Bougher) Justo	https://id.biodiversity.org.au/name/fungi/60022837	Torrendia grandis Bougher
https://id.biodiversity.org.au/name/fungi/60022838	Amanita grandispora (G.W.Beaton, Pegler & T.W.K.Young) Justo	https://id.biodiversity.org.au/name/fungi/60022839	Alpova grandisporus G.W.Beaton, Pegler & T.W.K.Young
https://id.biodiversity.org.au/name/fungi/60033343	Amanita grisella var. luteolovelata (D.A.Reid) D.A.Reid	https://id.biodiversity.org.au/name/fungi/60022869	Amanita luteolovelata D.A.Reid
https://id.biodiversity.org.au/name/fungi/60022848	Amanita grossa Sacc.	https://id.biodiversity.org.au/name/fungi/60022849	Agaricus grossus Berk.
https://id.biodiversity.org.au/name/fungi/60022853	Amanita hemibapha (Berk. & Broome) Sacc.	https://id.biodiversity.org.au/name/fungi/60022854	Agaricus hemibaphus Berk. & Broome
https://id.biodiversity.org.au/name/fungi/60022859	Amanita inculta (Bougher) Justo	https://id.biodiversity.org.au/name/fungi/60022860	Torrendia inculta Bougher
