ID	rank	scientificName	uninomial	genus	specificEpithet	infraspecificEpithet	authorship	code	status
https://id.biodiversity.org.au/name/ausmoss/185239	species	Lethocolea pansa (Taylor) G.A.M.Scott & K.G.Beckm.		Lethocolea	pansa		(Taylor) G.A.M.Scott & K.G.Beckm.	botanical	
https://id.biodiversity.org.au/name/ausmoss/120640	species	Lethocolea squamata (Taylor) E.A.Hodgs.		Lethocolea	squamata		(Taylor) E.A.Hodgs.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001218	family	Leucobryaceae Schimp.	Leucobryaceae				Schimp.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001341	genus	Leucobryum Hampe	Leucobryum				Hampe	botanical	
https://id.biodiversity.org.au/name/ausmoss/10006453	species	Leucobryum aduncum Dozy & Molk.		Leucobryum	aduncum		Dozy & Molk.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10006582	variety	Leucobryum aduncum Dozy & Molk. var. aduncum		Leucobryum	aduncum	aduncum		botanical	
https://id.biodiversity.org.au/name/ausmoss/10006874	variety	Leucobryum aduncum var. scalare (M.Fleisch.) A.Eddy		Leucobryum	aduncum	scalare	(M.Fleisch.) A.Eddy	botanical	
https://id.biodiversity.org.au/name/ausmoss/10006875	variety	Leucobryum aduncum var. teysmannianum (Dozy & Molk.) T.Yamag.		Leucobryum	aduncum	teysmannianum	(Dozy & Molk.) T.Yamag.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004771	species	Leucobryum australe Watts & Whitel.		Leucobryum	australe		Watts & Whitel.	botanical	nom. inval.
https://id.biodiversity.org.au/name/ausmoss/10004772	species	Leucobryum baileyanum Müll.Hal. ex F.Muell.		Leucobryum	baileyanum		Müll.Hal. ex F.Muell.	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10002633	species	Leucobryum ballinense Broth.		Leucobryum	ballinense		Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10093538	species	Leucobryum bowringii Mitt.		Leucobryum	bowringii		Mitt.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10006583	variety	Leucobryum bowringii var. sericeum (Geh.) Dixon		Leucobryum	bowringii	sericeum	(Geh.) Dixon	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003066	species	Leucobryum brachyphyllum Hampe ex Müll.Hal.		Leucobryum	brachyphyllum		Hampe ex Müll.Hal.	botanical	nom. illeg.
https://id.biodiversity.org.au/name/ausmoss/10006769	variety	Leucobryum brachyphyllum var. humile Müll.Hal.		Leucobryum	brachyphyllum	humile	Müll.Hal.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10006770	variety	Leucobryum brachyphyllum var. majus (Schwägr.) Müll.Hal.		Leucobryum	brachyphyllum	majus	(Schwägr.) Müll.Hal.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10006771	variety	Leucobryum brachyphyllum var. minus Geh. ex Thér.		Leucobryum	brachyphyllum	minus	Geh. ex Thér.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004773	species	Leucobryum camerae Müll.Hal.		Leucobryum	camerae		Müll.Hal.	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10001946	species	Leucobryum candidum (P.Beauv.) Wilson		Leucobryum	candidum		(P.Beauv.) Wilson	botanical	
https://id.biodiversity.org.au/name/ausmoss/10006772	variety	Leucobryum candidum var. major A.Jaeger		Leucobryum	candidum	major	A.Jaeger	botanical	
https://id.biodiversity.org.au/name/ausmoss/10006584	variety	Leucobryum candidum var. majus (Schwägr.) A.Jaeger ex Dixon		Leucobryum	candidum	majus	(Schwägr.) A.Jaeger ex Dixon	botanical	
https://id.biodiversity.org.au/name/ausmoss/10006585	variety	Leucobryum candidum var. pentastichum (Dozy & Molk.) Dixon		Leucobryum	candidum	pentastichum	(Dozy & Molk.) Dixon	botanical	
https://id.biodiversity.org.au/name/ausmoss/10002634	species	Leucobryum chlorophyllosum Müll.Hal.		Leucobryum	chlorophyllosum		Müll.Hal.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10002635	species	Leucobryum confusum Thér.		Leucobryum	confusum		Thér.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004774	species	Leucobryum conocladulum Müll.Hal.		Leucobryum	conocladulum		Müll.Hal.	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10004775	species	Leucobryum cycadis F.Muell.		Leucobryum	cycadis		F.Muell.	botanical	nom. illeg.
https://id.biodiversity.org.au/name/ausmoss/10004776	species	Leucobryum flavescens Müll.Hal.		Leucobryum	flavescens		Müll.Hal.	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10002934	species	Leucobryum javense (Brid.) Mitt.		Leucobryum	javense		(Brid.) Mitt.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004777	species	Leucobryum limbatum Wijk, Margad. & Florsch.		Leucobryum	limbatum		Wijk, Margad. & Florsch.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004778	species	Leucobryum minutum Müll.Hal.		Leucobryum	minutum		Müll.Hal.	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10006009	species	Leucobryum pentastichum Dozy & Molk.		Leucobryum	pentastichum		Dozy & Molk.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004779	species	Leucobryum pseudocandidum Broth. ex anon.		Leucobryum	pseudocandidum		Broth. ex anon.	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10002636	species	Leucobryum sanctum (Schwägr.) Hampe ex Müll.Hal.		Leucobryum	sanctum		(Schwägr.) Hampe ex Müll.Hal.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003067	species	Leucobryum scalare Müll.Hal. ex M.Fleisch.		Leucobryum	scalare		Müll.Hal. ex M.Fleisch.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004780	species	Leucobryum schimperi Watts & Whitel.		Leucobryum	schimperi		Watts & Whitel.	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10006417	species	Leucobryum sericeum Broth. ex Geh.		Leucobryum	sericeum		Broth. ex Geh.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004781	species	Leucobryum speirostichellum Müll.Hal.		Leucobryum	speirostichellum		Müll.Hal.	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10004782	species	Leucobryum speirostichum Müll.Hal.		Leucobryum	speirostichum		Müll.Hal.	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10004783	species	Leucobryum spinidorsum Müll.Hal.		Leucobryum	spinidorsum		Müll.Hal.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003068	species	Leucobryum stenophyllum Besch.		Leucobryum	stenophyllum		Besch.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004784	species	Leucobryum strictifolium Broth.		Leucobryum	strictifolium		Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10002637	species	Leucobryum subchlorophyllosum Hampe		Leucobryum	subchlorophyllosum		Hampe	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004785	species	Leucobryum subchlorosum Hampe		Leucobryum	subchlorosum		Hampe	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10002638	species	Leucobryum teysmannianum Dozy & Molk.		Leucobryum	teysmannianum		Dozy & Molk.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10002639	species	Leucobryum turgidulum Müll.Hal.		Leucobryum	turgidulum		Müll.Hal.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004786	species	Leucobryum vesiculosum Müll.Hal. ex Cardot		Leucobryum	vesiculosum		Müll.Hal. ex Cardot	botanical	
https://id.biodiversity.org.au/name/ausmoss/10002640	species	Leucobryum wattsii Broth.		Leucobryum	wattsii		Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001695	genus	Leucodon Schwägr.	Leucodon				Schwägr.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10006222	species	Leucodon calycinus Hook.		Leucodon	calycinus		Hook.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004787	species	Leucodon lagurus Hook.		Leucodon	lagurus		Hook.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004788	species	Leucodon pallidus Hook.		Leucodon	pallidus		Hook.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004789	species	Leucodon perichaetialis Hampe ex Müll.Hal.		Leucodon	perichaetialis		Hampe ex Müll.Hal.	botanical	nom. illeg.
https://id.biodiversity.org.au/name/ausmoss/10006319	species	Leucodon rufescens Reinw. & Hornsch.		Leucodon	rufescens		Reinw. & Hornsch.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004790	species	Leucodon rugosus Hook.		Leucodon	rugosus		Hook.	botanical	
https://id.biodiversity.org.au/name/ausmoss/121230	genus	Leucolejeunea A.Evans	Leucolejeunea				A.Evans	botanical	
https://id.biodiversity.org.au/name/ausmoss/164325	species	Leucolejeunea xanthocarpa (Lehm. & Lindenb.) A.Evans		Leucolejeunea	xanthocarpa		(Lehm. & Lindenb.) A.Evans	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001342	genus	Leucoloma Brid.	Leucoloma				Brid.	botanical	nom. cons.
https://id.biodiversity.org.au/name/ausmoss/10004791	species	Leucoloma angustinerve (Mitt.) Broth.		Leucoloma	angustinerve		(Mitt.) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004792	species	Leucoloma argutum (Hampe) Broth.		Leucoloma	argutum		(Hampe) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004793	species	Leucoloma austrocongestum (Müll.Hal.) Broth.		Leucoloma	austrocongestum		(Müll.Hal.) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004794	species	Leucoloma austroscoparium Müll.Hal. ex Broth.		Leucoloma	austroscoparium		Müll.Hal. ex Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004795	species	Leucoloma baileyanum (Müll.Hal.) Broth.		Leucoloma	baileyanum		(Müll.Hal.) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004796	species	Leucoloma bartramioides (Broth.) Broth.		Leucoloma	bartramioides		(Broth.) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10002916	species	Leucoloma bauerae (Müll.Hal.) Paris		Leucoloma	bauerae		(Müll.Hal.) Paris	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004797	species	Leucoloma billarderii (Brid.) Broth.		Leucoloma	billarderii		(Brid.) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004798	species	Leucoloma brachypelmatum Müll.Hal.		Leucoloma	brachypelmatum		Müll.Hal.	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10004799	species	Leucoloma calymperaceum (Müll.Hal.) Broth.		Leucoloma	calymperaceum		(Müll.Hal.) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004800	species	Leucoloma chlorocladum (Müll.Hal.) Broth.		Leucoloma	chlorocladum		(Müll.Hal.) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10002641	species	Leucoloma circinatulum E.B.Bartram		Leucoloma	circinatulum		E.B.Bartram	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004801	species	Leucoloma clavinerve Müll.Hal.		Leucoloma	clavinerve		Müll.Hal.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004802	species	Leucoloma confine (Müll.Hal. & Hampe) Broth.		Leucoloma	confine		(Müll.Hal. & Hampe) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004803	species	Leucoloma diaphanoneuron (Hampe) Broth.		Leucoloma	diaphanoneuron		(Hampe) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004804	species	Leucoloma dicarpon (Nees) Broth.		Leucoloma	dicarpon		(Nees) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004805	species	Leucoloma eucamptodontoides (Broth. & Geh.) Broth.		Leucoloma	eucamptodontoides		(Broth. & Geh.) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004806	species	Leucoloma fraseri (Mitt.) Kindb.		Leucoloma	fraseri		(Mitt.) Kindb.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004807	species	Leucoloma harrisii Geh.		Leucoloma	harrisii		Geh.	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10004808	species	Leucoloma imbricatum Broth. & Geh.		Leucoloma	imbricatum		Broth. & Geh.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004809	species	Leucoloma incanum (Hook.f.) Mitt. ex A.Jaeger & Sauerb.		Leucoloma	incanum		(Hook.f.) Mitt. ex A.Jaeger & Sauerb.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004810	species	Leucoloma integerrimum (Broth. & Geh.) Broth.		Leucoloma	integerrimum		(Broth. & Geh.) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004811	species	Leucoloma kroneanum (Müll.Hal.) Broth.		Leucoloma	kroneanum		(Müll.Hal.) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001947	species	Leucoloma leichhardtii (Hampe) A.Jaeger		Leucoloma	leichhardtii		(Hampe) A.Jaeger	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004812	species	Leucoloma limbatum Broth. ex Watts & Whitel.		Leucoloma	limbatum		Broth. ex Watts & Whitel.	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10004813	species	Leucoloma menziesii (Taylor) Broth.		Leucoloma	menziesii		(Taylor) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10006773	variety	Leucoloma menziesii var. rigidum (Wilson) Dixon		Leucoloma	menziesii	rigidum	(Wilson) Dixon	botanical	
https://id.biodiversity.org.au/name/ausmoss/10002993	species	Leucoloma molle (Müll.Hal.) Mitt.		Leucoloma	molle		(Müll.Hal.) Mitt.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004814	species	Leucoloma nelsoni (Müll.Hal.) Broth.		Leucoloma	nelsoni		(Müll.Hal.) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004815	species	Leucoloma oedithecium (Müll.Hal.) Broth.		Leucoloma	oedithecium		(Müll.Hal.) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004816	species	Leucoloma polysetum Broth.		Leucoloma	polysetum		Broth.	botanical	nom. illeg.
https://id.biodiversity.org.au/name/ausmoss/10004817	species	Leucoloma punctulatum (Hampe) Broth.		Leucoloma	punctulatum		(Hampe) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004818	species	Leucoloma pungentella (Müll.Hal.) Broth.		Leucoloma	pungentella		(Müll.Hal.) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004819	species	Leucoloma rigens Broth.		Leucoloma	rigens		Broth.	botanical	nom. illeg.
https://id.biodiversity.org.au/name/ausmoss/10004820	species	Leucoloma serratum Broth.		Leucoloma	serratum		Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004821	species	Leucoloma sieberi Mitt.		Leucoloma	sieberi		Mitt.	botanical	nom. illeg.
https://id.biodiversity.org.au/name/ausmoss/10006918	form	Leucoloma sieberi f. rigida F.M.Bailey		Leucoloma	sieberi	rigida	F.M.Bailey	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004822	species	Leucoloma sieberianum (Spreng.) A.Jaeger		Leucoloma	sieberianum		(Spreng.) A.Jaeger	botanical	
https://id.biodiversity.org.au/name/ausmoss/10006919	form	Leucoloma sieberianum f. longipila Broth. ex Broth. & Watts		Leucoloma	sieberianum	longipila	Broth. ex Broth. & Watts	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10006920	form	Leucoloma sieberianum f. rigida Broth. ex F.M.Bailey		Leucoloma	sieberianum	rigida	Broth. ex F.M.Bailey	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10006774	variety	Leucoloma sieberianum var. rigida Broth.		Leucoloma	sieberianum	rigida	Broth.	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10004823	species	Leucoloma strictipilum (Müll.Hal.) Paris		Leucoloma	strictipilum		(Müll.Hal.) Paris	botanical	
https://id.biodiversity.org.au/name/ausmoss/10002642	species	Leucoloma subintegrum Broth.		Leucoloma	subintegrum		Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004824	species	Leucoloma subpungens (Hampe) Broth.		Leucoloma	subpungens		(Hampe) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004825	species	Leucoloma subsetosum (Müll.Hal.) Broth.		Leucoloma	subsetosum		(Müll.Hal.) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004826	species	Leucoloma sullivanii (Müll.Hal.) Paris		Leucoloma	sullivanii		(Müll.Hal.) Paris	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004827	species	Leucoloma weymouthii (Müll.Hal.) Broth.		Leucoloma	weymouthii		(Müll.Hal.) Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004828	species	Leucoloma whiteleggei (Broth.) Paris		Leucoloma	whiteleggei		(Broth.) Paris	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001265	family	Leucomiaceae Broth.	Leucomiaceae				Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001510	genus	Leucomium Mitt.	Leucomium				Mitt.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10002643	species	Leucomium hillianum (Hampe) A.Jaeger		Leucomium	hillianum		(Hampe) A.Jaeger	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004829	species	Leucomium hillii Kindb.		Leucomium	hillii		Kindb.	botanical	nom. inval.
https://id.biodiversity.org.au/name/ausmoss/10003154	species	Leucomium strumosum (Hornsch.) Mitt.		Leucomium	strumosum		(Hornsch.) Mitt.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001696	genus	Leucophanella (Besch.) M.Fleisch. ex Cardot	Leucophanella				(Besch.) M.Fleisch. ex Cardot	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004830	species	Leucophanella amoena (Broth.) M.Fleisch.		Leucophanella	amoena		(Broth.) M.Fleisch.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004831	species	Leucophanella rufescens (Hook. & Grev.) M.Fleisch.		Leucophanella	rufescens		(Hook. & Grev.) M.Fleisch.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001511	genus	Leucophanes Brid.	Leucophanes				Brid.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003205	species	Leucophanes angustifolium Renauld & Cardot		Leucophanes	angustifolium		Renauld & Cardot	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004832	species	Leucophanes apiculatum Hampe ex Müll.Hal.		Leucophanes	apiculatum		Hampe ex Müll.Hal.	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/ausmoss/10002644	species	Leucophanes australe Broth.		Leucophanes	australe		Broth.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10002645	species	Leucophanes candidum (Schwägr.) Lindb.		Leucophanes	candidum		(Schwägr.) Lindb.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10006099	species	Leucophanes glaucescens Müll.Hal. ex M.Fleisch.		Leucophanes	glaucescens		Müll.Hal. ex M.Fleisch.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10003049	species	Leucophanes glaucum (Schwägr.) Mitt.		Leucophanes	glaucum		(Schwägr.) Mitt.	botanical	
https://id.biodiversity.org.au/name/ausmoss/10002646	species	Leucophanes octoblepharioides Brid.		Leucophanes	octoblepharioides		Brid.	botanical	
https://id.biodiversity.org.au/name/ausmoss/208401	genus	Lindigianthus Kruijt & Gradst.	Lindigianthus				Kruijt & Gradst.	botanical	
https://id.biodiversity.org.au/name/ausmoss/208403	genus	Liochlaena Nees	Liochlaena				Nees	botanical	
https://id.biodiversity.org.au/name/ausmoss/209851	species	Lobatiriccardia alterniloba (Hook.f. & Taylor) Furuki		Lobatiriccardia	alterniloba		(Hook.f. & Taylor) Furuki	botanical	
https://id.biodiversity.org.au/name/ausmoss/241862	variety	Lobatiriccardia alterniloba var. gigantea (Steph.) Nebel		Lobatiriccardia	alterniloba	gigantea	(Steph.) Nebel	botanical	
https://id.biodiversity.org.au/name/ausmoss/241864	variety	Lobatiriccardia alterniloba var. robusta (Rodway) Nebel		Lobatiriccardia	alterniloba	robusta	(Rodway) Nebel	botanical	
https://id.biodiversity.org.au/name/ausmoss/209860	species	Lobatiriccardia athertonensis (Hewson) Furuki		Lobatiriccardia	athertonensis		(Hewson) Furuki	botanical	
https://id.biodiversity.org.au/name/ausmoss/10001697	genus	Lophiodon Hook.f. & Wilson	Lophiodon				Hook.f. & Wilson	botanical	nom. rej.
https://id.biodiversity.org.au/name/ausmoss/10004833	species	Lophiodon muelleri (Hampe) A.Jaeger		Lophiodon	muelleri		(Hampe) A.Jaeger	botanical	
https://id.biodiversity.org.au/name/ausmoss/10004834	species	Lophiodon strictus Hook.f. & Wilson		Lophiodon	strictus		Hook.f. & Wilson	botanical	
https://id.biodiversity.org.au/name/ausmoss/120404	genus	Lophocolea (Dumort.) Dumort.	Lophocolea				(Dumort.) Dumort.	botanical	
https://id.biodiversity.org.au/name/ausmoss/210493	species	Lophocolea allodonta (Hook.f. & Taylor) Taylor		Lophocolea	allodonta		(Hook.f. & Taylor) Taylor	botanical	
https://id.biodiversity.org.au/name/ausmoss/210170	species	Lophocolea alternifolia (Hook.f. & Taylor) Hook.f. & Taylor ex Gottsche, Lindenb. & Nees		Lophocolea	alternifolia		(Hook.f. & Taylor) Hook.f. & Taylor ex Gottsche, Lindenb. & Nees	botanical	
https://id.biodiversity.org.au/name/ausmoss/120490	species	Lophocolea amplectens Mitt.		Lophocolea	amplectens		Mitt.	botanical	
https://id.biodiversity.org.au/name/ausmoss/210242	species	Lophocolea angulistipula Steph.		Lophocolea	angulistipula		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/210135	species	Lophocolea argentea Steph.		Lophocolea	argentea		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/155200	species	Lophocolea australis (Taylor) Mitt.		Lophocolea	australis		(Taylor) Mitt.	botanical	nom. illeg.
https://id.biodiversity.org.au/name/ausmoss/210139	form	Lophocolea austrigena f. bifida Rodway		Lophocolea	austrigena	bifida	Rodway	botanical	
https://id.biodiversity.org.au/name/ausmoss/210140	species	Lophocolea austroalpina Steph.		Lophocolea	austroalpina		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/210808	species	Lophocolea belmorana Steph.		Lophocolea	belmorana		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/125149	species	Lophocolea biciliata (Hook.f. & Taylor) Mitt.		Lophocolea	biciliata		(Hook.f. & Taylor) Mitt.	botanical	
https://id.biodiversity.org.au/name/ausmoss/125148	species	Lophocolea bidentata (L.) Dumort.		Lophocolea	bidentata		(L.) Dumort.	botanical	
https://id.biodiversity.org.au/name/ausmoss/234324	form	Lophocolea bidentata (L.) Dumort. f. bidentata		Lophocolea	bidentata	bidentata		botanical	
https://id.biodiversity.org.au/name/ausmoss/234322	form	Lophocolea bidentata f. cuspidata Nees		Lophocolea	bidentata	cuspidata	Nees	botanical	
https://id.biodiversity.org.au/name/ausmoss/210164	form	Lophocolea bidentata f. simplicior Gottsche		Lophocolea	bidentata	simplicior	Gottsche	botanical	
https://id.biodiversity.org.au/name/ausmoss/210165	form	Lophocolea bidentata f. spinosior Gottsche		Lophocolea	bidentata	spinosior	Gottsche	botanical	
https://id.biodiversity.org.au/name/ausmoss/210163	variety	Lophocolea bidentata var. tasmanica Gottsche		Lophocolea	bidentata	tasmanica	Gottsche	botanical	
https://id.biodiversity.org.au/name/ausmoss/122139	species	Lophocolea bispinosa (Hook.f. & Taylor) Taylor ex Gottsche, Lindenb. & Nees		Lophocolea	bispinosa		(Hook.f. & Taylor) Taylor ex Gottsche, Lindenb. & Nees	botanical	
https://id.biodiversity.org.au/name/ausmoss/210142	species	Lophocolea bowieana Steph.		Lophocolea	bowieana		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/234333	species	Lophocolea bowiena Steph.		Lophocolea	bowiena		Steph.	botanical	orth. var.
https://id.biodiversity.org.au/name/ausmoss/210143	species	Lophocolea brevis Steph.		Lophocolea	brevis		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/210145	species	Lophocolea bridelii (Lehm. & Lindenb.) Nees		Lophocolea	bridelii		(Lehm. & Lindenb.) Nees	botanical	
https://id.biodiversity.org.au/name/ausmoss/210178	species	Lophocolea calcarea Steph.		Lophocolea	calcarea		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/210200	species	Lophocolea canaliculata (Gottsche, Lindenb. & Nees) Steph.		Lophocolea	canaliculata		(Gottsche, Lindenb. & Nees) Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/210521	species	Lophocolea colensoi Mitt.		Lophocolea	colensoi		Mitt.	botanical	
https://id.biodiversity.org.au/name/ausmoss/210233	species	Lophocolea cordifolia Steph.		Lophocolea	cordifolia		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/234338	form	Lophocolea cordifolia Steph. f. cordifolia		Lophocolea	cordifolia	cordifolia		botanical	
https://id.biodiversity.org.au/name/ausmoss/210235	form	Lophocolea cordifolia f. disticha Rodway		Lophocolea	cordifolia	disticha	Rodway	botanical	
https://id.biodiversity.org.au/name/ausmoss/210151	species	Lophocolea corticola Steph.		Lophocolea	corticola		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/210195	species	Lophocolea dalliana Steph.		Lophocolea	dalliana		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/155198	species	Lophocolea dargonia (Gottsche) Steph.		Lophocolea	dargonia		(Gottsche) Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/210152	species	Lophocolea decolorata Steph.		Lophocolea	decolorata		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/210160	species	Lophocolea decurrens Herzog		Lophocolea	decurrens		Herzog	botanical	
https://id.biodiversity.org.au/name/ausmoss/211247	species	Lophocolea decurva Mitt.		Lophocolea	decurva		Mitt.	botanical	
https://id.biodiversity.org.au/name/ausmoss/210306	species	Lophocolea echinella Lindenb. & Gottsche		Lophocolea	echinella		Lindenb. & Gottsche	botanical	
https://id.biodiversity.org.au/name/ausmoss/210183	species	Lophocolea erectifolia Steph.		Lophocolea	erectifolia		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/208411	species	Lophocolea excipulata Steph.		Lophocolea	excipulata		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/234353	form	Lophocolea excipulata Steph. f. excipulata		Lophocolea	excipulata	excipulata		botanical	
https://id.biodiversity.org.au/name/ausmoss/210809	form	Lophocolea excipulata f. excisifolia Steph.		Lophocolea	excipulata	excisifolia	Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/210813	form	Lophocolea excipulata f. humilior Rodway		Lophocolea	excipulata	humilior	Rodway	botanical	
https://id.biodiversity.org.au/name/ausmoss/210814	form	Lophocolea excipulata f. minor Rodway		Lophocolea	excipulata	minor	Rodway	botanical	
https://id.biodiversity.org.au/name/ausmoss/234312	species	Lophocolea excisifolia Steph.		Lophocolea	excisifolia		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/210549	species	Lophocolea filicicola Steph.		Lophocolea	filicicola		Steph.	botanical	
https://id.biodiversity.org.au/name/ausmoss/210153	species	Lophocolea fissistipula Steph.		Lophocolea	fissistipula		Steph.	botanical	
