scientificNameID	scientificName	originalNameUsageID	originalNameUsage
https://id.biodiversity.org.au/name/ausmoss/199141	Lepidolaena palpebrifolia (Hook.) Dumort. ex Trevis.	https://id.biodiversity.org.au/name/ausmoss/210742	Jungermannia palpebrifolia Hook.
https://id.biodiversity.org.au/name/ausmoss/169097	Lepidolaena reticulata (Hook.f. & Taylor) Trevis.	https://id.biodiversity.org.au/name/ausmoss/210743	Jungermannia reticulata Hook.f. & Taylor
https://id.biodiversity.org.au/name/ausmoss/126172	Lepidolaena taylorii (Gottsche) Trevis.	https://id.biodiversity.org.au/name/ausmoss/210740	Polyotus taylori Gottsche
https://id.biodiversity.org.au/name/ausmoss/125363	Lepidolejeunea integristipula (J.B.Jack & Steph.) R.M.Schust.	https://id.biodiversity.org.au/name/ausmoss/209640	Pycnolejeunea integristipula J.B.Jack & Steph.
https://id.biodiversity.org.au/name/ausmoss/120370	Lepidozia (Dumort.) Dumort.	https://id.biodiversity.org.au/name/ausmoss/210749	Pleuroschisma sect. Lepidozia Dumort.
https://id.biodiversity.org.au/name/ausmoss/155254	Lepidozia albula (Hook.f. & Taylor) Taylor ex Gottsche, Lindenb. & Nees	https://id.biodiversity.org.au/name/ausmoss/210770	Jungermannia albula Hook.f. & Taylor
https://id.biodiversity.org.au/name/ausmoss/210621	Lepidozia capillaris (Sw.) Lindenb.	https://id.biodiversity.org.au/name/ausmoss/170034	Jungermannia capillaris Sw.
https://id.biodiversity.org.au/name/ausmoss/135495	Lepidozia capilligera (Schwägr.) Lindenb.	https://id.biodiversity.org.au/name/ausmoss/170043	Jungermannia capilligera Schwägr.
https://id.biodiversity.org.au/name/ausmoss/208355	Lepidozia cupressina (Sw.) Lindenb.	https://id.biodiversity.org.au/name/ausmoss/170035	Jungermannia cupressina Sw.
https://id.biodiversity.org.au/name/ausmoss/120688	Lepidozia glaucophylla (Hook.f. & Taylor) Taylor ex Gottsche, Lindenb. & Nees	https://id.biodiversity.org.au/name/ausmoss/210744	Jungermannia glaucophylla Hook.f. & Taylor
https://id.biodiversity.org.au/name/ausmoss/210612	Lepidozia hippurioides (Hook.f. & Taylor) Steph.	https://id.biodiversity.org.au/name/ausmoss/210605	Jungermannia hippuroides Hook.f. & Taylor
https://id.biodiversity.org.au/name/ausmoss/120371	Lepidozia laevifolia (Hook.f. & Taylor) Taylor ex Gottsche, Lindenb. & Nees	https://id.biodiversity.org.au/name/ausmoss/210768	Jungermannia laevifolia Hook.f. & Taylor
https://id.biodiversity.org.au/name/ausmoss/210949	Lepidozia longiscypha (Taylor) Steph.	https://id.biodiversity.org.au/name/ausmoss/210955	Jungermannia longiscypha Taylor
https://id.biodiversity.org.au/name/ausmoss/171541	Lepidozia microphylla (Hook.) Lindenb.	https://id.biodiversity.org.au/name/ausmoss/208264	Jungermannia microphylla Hook.
https://id.biodiversity.org.au/name/ausmoss/211369	Lepidozia patentissima (Hook.f. & Taylor) Taylor ex Gottsche, Lindenb. & Nees	https://id.biodiversity.org.au/name/ausmoss/211367	Jungermannia patentissima Hook.f. & Taylor
https://id.biodiversity.org.au/name/ausmoss/133515	Lepidozia pendulina (Hook.) Lindenb.	https://id.biodiversity.org.au/name/ausmoss/210771	Jungermannia pendulina Hook.
https://id.biodiversity.org.au/name/ausmoss/211370	Lepidozia praenitens (Lehm. & Lindenb.) Lehm. & Lindenb. ex Gottsche, Lindenb. & Nees	https://id.biodiversity.org.au/name/ausmoss/211374	Jungermannia praenitens Lehm. & Lindenb.
https://id.biodiversity.org.au/name/ausmoss/211381	Lepidozia sejuncta (Angstr.) Steph.	https://id.biodiversity.org.au/name/ausmoss/211389	Blepharostoma sejunctum Angstr.
https://id.biodiversity.org.au/name/ausmoss/210665	Lepidozia tenax (Grev.) Lindenb.	https://id.biodiversity.org.au/name/ausmoss/210664	Jungermannia tenax Grev.
https://id.biodiversity.org.au/name/ausmoss/120457	Lepidozia ulothrix (Schwägr.) Lindenb.	https://id.biodiversity.org.au/name/ausmoss/170046	Jungermannia ulothrix Schwägr.
https://id.biodiversity.org.au/name/ausmoss/210760	Lepidoziopsis glaucophylla (Hook.f. & Taylor) E.A.Hodgs.	https://id.biodiversity.org.au/name/ausmoss/210744	Jungermannia glaucophylla Hook.f. & Taylor
https://id.biodiversity.org.au/name/ausmoss/10004718	Leptangium repens (Hook.) Mitt.	https://id.biodiversity.org.au/name/ausmoss/10003316	Anictangium repens Hook.
