taxonID	scientificName	taxonomicStatus	acceptedNameUsage
https://id.biodiversity.org.au/instance/ausmoss/10023363	Bartramia catenulata Hampe	taxonomic synonym	Philonotis scabrifolia (Hook.f. & Wilson) Braithw.
https://id.biodiversity.org.au/instance/ausmoss/10023384	Bartramia remotifolia Hook.f. & Wilson	taxonomic synonym	Philonotis scabrifolia (Hook.f. & Wilson) Braithw.
https://id.biodiversity.org.au/instance/ausmoss/10023376	Bartramia glaucescens Müll.Hal.	taxonomic synonym	Philonotis scabrifolia (Hook.f. & Wilson) Braithw.
https://id.biodiversity.org.au/instance/ausmoss/10023389	Bartramia tortifolia Müll.Hal.	taxonomic synonym	Philonotis slateri (Hampe) A.Jaeger
https://id.biodiversity.org.au/instance/ausmoss/10024704	Philonotis rigens Broth.	taxonomic synonym	Philonotis tenuis (Taylor) Reichardt
https://id.biodiversity.org.au/instance/ausmoss/10022998	Philonotis austrofalcata Broth. & Watts	taxonomic synonym	Philonotis tenuis (Taylor) Reichardt
https://id.biodiversity.org.au/instance/ausmoss/10023369	Bartramia dicranellacea Müll.Hal.	taxonomic synonym	Philonotis tenuis (Taylor) Reichardt
https://id.biodiversity.org.au/instance/ausmoss/10023373	Bartramia fertilis Mitt.	taxonomic synonym	Philonotis tenuis (Taylor) Reichardt
https://id.biodiversity.org.au/instance/ausmoss/10023380	Bartramia pseudomollis Müll.Hal.	taxonomic synonym	Philonotis tenuis (Taylor) Reichardt
https://id.biodiversity.org.au/instance/ausmoss/10144488	Bryum hampeanum Müll.Hal.	taxonomic synonym	Bryum argenteum Hedw.
https://id.biodiversity.org.au/instance/ausmoss/10144489	Bryum argenteum var. niveum Wilson	taxonomic synonym	Bryum argenteum Hedw.
https://id.biodiversity.org.au/instance/ausmoss/10144490	Bryum catenulatum Müll.Hal.	taxonomic synonym	Bryum argenteum Hedw.
https://id.biodiversity.org.au/instance/ausmoss/10144492	Bryum amblyolepis Cardot	taxonomic synonym	Bryum argenteum Hedw.
https://id.biodiversity.org.au/instance/ausmoss/10144493	Bryum subrotundifolium A.Jaeger	taxonomic synonym	Bryum argenteum Hedw.
https://id.biodiversity.org.au/instance/ausmoss/10022850	Bryum bateae Müll.Hal.	taxonomic synonym	Bryum lanatum (P.Beauv.) Brid.
https://id.biodiversity.org.au/instance/ausmoss/10023450	Bryum austroargenteum Broth. ex Watts & Whitel.	taxonomic synonym	Bryum lanatum (P.Beauv.) Brid.
https://id.biodiversity.org.au/instance/ausmoss/10023453	Bryum bateanum Müll.Hal.	taxonomic synonym	Bryum lanatum (P.Beauv.) Brid.
https://id.biodiversity.org.au/instance/ausmoss/10023570	Bryum rotundum Hampe ex Watts & Whitel.	taxonomic synonym	Bryum lanatum (P.Beauv.) Brid.
https://id.biodiversity.org.au/instance/ausmoss/10025461	Brachymenium mielichhoferioides Müll.Hal.	taxonomic synonym	Gemmabryum acuminatum (Hook.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023541	Bryum multicaule Taylor	taxonomic synonym	Gemmabryum acuminatum (Hook.) J.R.Spence & H.P.Ramsay
